DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
1	499	0	0	54.9776	0.110176	98.4192	0.197233	123.1	0.246693	2.91826	0.00584822	7.67552	0.0153818
1	498	0	0	153.569	0.308372	0	0	69	0.138554	6.5588	0.0131703	10.4579	0.0209998
1	377	21.8669	0.0580023	11.3811	0.0301886	11.5447	0.0306227	0	0	3.31952	0.00880511	7.67552	0.0203595
1	708	134.835	0.190445	0	0	180.096	0.254373	109.6	0.154802	17.6555	0.0249372	13.4322	0.018972
1	864	177.441	0.205372	475.598	0.550461	0	0	3	0.00347222	13.9055	0.0160944	22.0671	0.0255406
1	761	315.777	0.41495	77.7294	0.102141	0	0	0	0	1.61234	0.00211872	15.351	0.0201722
1	932	105.738	0.113453	72.3262	0.0776032	72.6921	0.0779958	0	0	9.14876	0.00981627	2.7344	0.00293391
1	696	0	0	118.892	0.170822	0	0	65.3	0.0938218	10.3744	0.0149058	7.67552	0.011028
1	788	0	0	0	0	0	0	0	0	9.71782	0.0123323	23.6022	0.0299521
1	664	0	0	0	0	28.3331	0.0426703	218.9	0.329669	8.95179	0.0134816	19.3807	0.0291878
1	432	81.0322	0.187575	0	0	55.093	0.12753	177.5	0.41088	0.817115	0.00189147	11.1295	0.0257627
1	557	0	0	33.6862	0.0604779	0	0	0	0	2.54619	0.00457125	36.9384	0.0663168
1	666	66.046	0.0991682	188.191	0.282569	87.8935	0.131972	27.9	0.0418919	0.0583654	8.76E-05	6.71608	0.0100842
1	435	0	0	0	0	0	0	151.3	0.347816	2.64833	0.00608811	4.60531	0.0105869
1	745	105.738	0.14193	0	0	110.951	0.148928	365	0.489933	6.02621	0.00808888	20.1483	0.0270446
1	760	190.332	0.250437	312.469	0.411143	0	0	65.3	0.0859211	6.21591	0.00817883	6.71608	0.00883695
1	731	337.879	0.462215	186.187	0.254702	0	0	144.9	0.198222	3.66972	0.00502014	1.10336	0.00150938
1	331	0	0	30.9269	0.0934347	0	0	0	0	0	0	0	0
1	475	312.278	0.657426	0	0	0	0	18.8	0.0508108	4.31174	0.00907734	15.2071	0.032015
1	683	0	0	0	0	52.0322	0.0761819	0	0	2.06467	0.00302294	0	0
1	550	624.96	1.13629	0	0	0	0	68.7	0.124909	6.82145	0.0124026	8.3951	0.0152638
1	404	0	0	0	0	0	0	162.4	0.40198	3.66972	0.00908347	2.54252	0.00629336
1	601	337.871	0.562181	89.2428	0.14849	19.1663	0.0318906	335.4	0.55807	10.0753	0.0167642	0.95944	0.00159641
1	981	83.0277	0.0846358	85.7031	0.087363	84.6867	0.0863269	219	0.223242	13.3657	0.0136245	27.8238	0.0283627
1	875	239.912	0.274185	267.473	0.305683	62.918	0.0719063	0	0	7.42698	0.00848798	0	0
1	637	148.206	0.232662	336.208	0.527799	40.4828	0.0635522	786.6	1.23485	12.6288	0.0198254	7.67552	0.0120495
1	530	27.9331	0.0527039	0	0	0	0	168.5	0.317925	2.67751	0.0050519	11.1775	0.0210896
1	492	238.57	0.484898	157.262	0.319637	0	0	767.6	1.56016	4.69841	0.00954961	0.575664	0.00117005
1	433	595.297	1.37482	92.0646	0.21262	0	0	0	0	7.81366	0.0180454	0.671608	0.00155106
1	393	99.8705	0.254123	0	0	0	0	191.4	0.58	4.68382	0.0119181	11.7052	0.0297842
1	754	105.738	0.140236	118.892	0.157682	122.627	0.162636	227.2	0.301326	12.2859	0.0162943	5.6607	0.00750755
1	843	95.8989	0.113759	118.892	0.141035	0	0	246.4	0.292289	10.462	0.0124104	22.6428	0.0268598
1	2464	90.1744	0.0365968	434.391	0.176295	135.245	0.0548884	1023.7	0.415463	16.4809	0.00668868	49.1233	0.0199364
1	381	17.4697	0.0458523	170.412	0.447277	35.9635	0.0943923	140	0.367454	3.1809	0.00834883	0	0
1	528	310.778	0.588594	356.7	0.675569	0	0	65.5	0.124053	18.6696	0.0353591	20.0043	0.037887
1	644	90.6292	0.140729	0	0	107.92	0.167578	342	0.531056	2.20329	0.00342126	0	0
1	464	621.426	1.33928	80.6463	0.173807	0	0	1092.5	2.35453	10.8851	0.0234593	15.7348	0.0339113
1	2058	235.116	0.114245	0	0	15.7009	0.00762918	145.1	0.0754943	15.102	0.00733821	14.3916	0.006993
1	1608	135.114	0.0840259	46.514	0.0289266	140.471	0.0873576	0	0	6.10647	0.00379756	6.71608	0.00417667
1	469	0	0	0	0	0	0	554.1	1.18145	4.38469	0.00934903	0	0
1	1290	77.4557	0.0600431	187.696	0.1455	0	0	62.8	0.0486822	14.6351	0.011345	17.8936	0.013871
1	746	0	0	311.028	0.416927	23.5513	0.0315701	41.1	0.0550938	15.5252	0.0208112	29.7426	0.0398695
1	505	94.7126	0.18755	188.26	0.372791	0	0	189.8	0.375842	6.87981	0.0136234	0	0
1	1045	294.228	0.281557	428.022	0.40959	127.35	0.121866	319.1	0.305359	5.69791	0.00545255	7.67552	0.007345
1	512	211.476	0.413039	143.67	0.280605	0	0	304.6	0.594922	9.17794	0.0179257	35.6432	0.0696156
1	625	0	0	73.2355	0.117177	0	0	0	0	7.33214	0.0117314	24.2259	0.0387614
1	572	417.491	0.729879	104.173	0.182121	0	0	76.7	0.156212	20.1944	0.0353049	13.9599	0.0244053
1	902	230.159	0.255165	191.091	0.211853	0	0	671.4	0.744346	12.7382	0.0141222	21.1077	0.023401
1	853	350.4	0.410785	334.943	0.392665	164.257	0.192564	238.1	0.279132	4.75677	0.00557652	7.67552	0.00899827
1	883	0	0	0	0	0	0	269.4	0.305096	6.43478	0.0072874	6.71608	0.00760598
1	380	67.7181	0.178205	23.9007	0.0628967	0	0	25.8	0.0678947	2.8453	0.00748764	3.11818	0.00820574
1	575	777.366	1.35194	0	0	0	0	0	0	4.38469	0.00762555	7.33972	0.0127647
1	709	68.3967	0.0964693	26.4965	0.0373717	118.602	0.16728	478.6	0.959118	3.04229	0.00429096	8.10727	0.0114348
1	527	211.476	0.401283	93.1035	0.176667	0	0	31.5	0.0597723	0	0	7.67552	0.0145646
1	759	108.496	0.142946	118.892	0.156643	57.3856	0.0756069	235.6	0.461057	9.09769	0.0119864	6.66811	0.00878539
1	1072	211.476	0.197272	94.1231	0.0878014	0	0	94	0.0876866	8.30246	0.00774483	26.1927	0.0244335
1	850	0	0	117.405	0.138123	266.923	0.314027	192.1	0.226	10.3744	0.0122052	33.7723	0.0397321
1	418	76.3152	0.182572	30.7139	0.0734782	0	0	355.6	0.850718	1.44454	0.00345584	5.75664	0.0137719
1	781	0	0	0	0	57.3839	0.073475	288.8	0.369782	6.99653	0.00895843	7.67552	0.00982781
1	663	105.738	0.159484	0	0	0	0	191.9	0.289442	6.31804	0.00952948	7.67552	0.011577
1	794	105.738	0.133171	122.855	0.15473	45.1456	0.0568585	59.5	0.074937	3.83752	0.00483314	0	0
1	931	0	0	271.652	0.291785	0	0	334.7	0.359506	11.2207	0.0120523	17.7976	0.0191167
1	602	44.0088	0.0731044	174.482	0.289837	0	0	0	0	7.12057	0.0118282	5.08503	0.0084469
1	868	349.815	0.403013	82.2631	0.0947732	88.4098	0.101855	132.9	0.153111	8.60888	0.00991807	7.67552	0.00884277
1	955	62.657	0.0656094	96.2725	0.100809	13.3919	0.0140229	300.8	0.556007	1.13812	0.00119175	23.4583	0.0245637
1	367	182.973	0.498563	43.5939	0.118784	0	0	0	0	1.5102	0.004115	0	0
1	862	0	0	0	0	0	0	318.8	0.369838	7.7334	0.00897147	25.713	0.0298295
1	715	182.973	0.255906	398.317	0.557087	28.3117	0.0395967	0	0	11.7679	0.0164586	28.7832	0.0402562
1	459	33.6304	0.0732689	60.6628	0.132163	0	0	146.6	0.31939	1.16731	0.00254315	0	0
1	403	0	0	237.792	0.590054	0	0	0	0	2.75776	0.00684309	9.73832	0.0241646
1	614	29.4227	0.0479197	189.237	0.308204	0	0	13.9	0.0226384	5.34773	0.00870965	1.00741	0.00164074
1	602	91.1364	0.151389	115.292	0.191516	14.0926	0.0234096	256.7	0.426412	6.15754	0.0102285	7.00391	0.0116344
1	413	0	0	359.678	0.87089	0	0	41.1	0.0995157	2.03549	0.00492855	0	0
1	731	195.587	0.267561	203.808	0.278808	0	0	63	0.0861833	3.10795	0.00425164	13.1923	0.0180469
1	1179	286.535	0.243033	346.24	0.293672	106.704	0.0905035	199.8	0.189384	9.38951	0.00796396	22.0671	0.0187168
1	632	28.0819	0.0444334	121.997	0.193033	0	0	377.3	0.596994	4.88809	0.00773433	7.67552	0.0121448
1	509	45.2831	0.0889648	106.446	0.209128	32.9059	0.0646481	325.3	0.639096	7.01113	0.0137743	0	0
1	849	86.6778	0.102094	122.434	0.14421	0	0	706.9	0.832627	7.71881	0.00909165	16.4064	0.0193244
1	787	0	0	237.785	0.302141	0	0	5.8	0.00736976	8.10548	0.0102992	27.8238	0.0353542
1	535	162.745	0.304196	0	0	0	0	324.7	0.606916	8.5724	0.0160232	14.3916	0.0269002
1	592	0	0	0	0	22.1902	0.0374835	107.1	0.180912	9.19254	0.0155279	6.71608	0.0113447
1	1123	0	0	0	0	73.5939	0.0655333	69.5	0.0626691	8.069	0.00718522	34.7317	0.0309276
1	686	201.734	0.294073	127.296	0.185562	58.3816	0.0851044	36.2	0.0527697	12.782	0.0186327	7.67552	0.0111888
1	800	99.7186	0.124648	6.43261	0.00804076	0	0	268.9	0.336125	6.30345	0.00787932	29.167	0.0364587
1	330	0	0	26.393	0.0799787	0	0	109.9	0.33303	0.525288	0.00159178	4.41342	0.013374
1	478	0	0	0	0	29.0768	0.0608302	111.8	0.233891	10.1993	0.0213376	38.2817	0.0800872
1	679	0	0	111.13	0.163666	0	0	97	0.142857	8.54323	0.0125821	0	0
1	756	28.7003	0.0379633	107.725	0.142494	72.7867	0.0962787	881.1	1.16548	6.15754	0.00814489	6.52419	0.00862988
1	724	18.8126	0.0259843	124.356	0.171763	0	0	246.8	0.340884	4.90269	0.00677167	7.67552	0.0106015
1	417	119.935	0.287614	54.9833	0.131854	0	0	0	0	5.78546	0.013874	14.3916	0.0345123
1	1010	141.597	0.140195	443.896	0.439501	0	0	0	0	7.31755	0.0072451	6.71608	0.00664958
1	427	305.225	0.714813	233.554	0.546964	63.2147	0.148044	0	0	6.79956	0.015924	29.6467	0.0694302
1	793	129.119	0.162823	82.4664	0.103993	75.5783	0.0953068	316.6	0.399243	33.8519	0.0426884	62.1237	0.0783402
1	670	121.928	0.181983	21.7725	0.0324963	0	0	149	0.222388	7.87932	0.0117602	30.2224	0.045108
1	425	25.9659	0.0610962	376.442	0.885745	0	0	0	0	8.82775	0.0207712	0	0
1	639	62.3183	0.0975248	175.165	0.274124	92.3592	0.144537	124.5	0.274229	7.75529	0.0121366	0	0
1	1148	701.983	0.611483	701.881	0.611395	124.512	0.10846	906.6	0.789721	123.968	0.107986	87.7888	0.0764711
1	1182	49.3481	0.0417497	169.54	0.143435	0	0	1470.7	2.24878	247.674	0.209538	300.64	0.254349
1	590	0	0	237.785	0.403025	0	0	48.1	0.0815254	7.00384	0.0118709	9.11468	0.0154486
1	446	47.3007	0.106055	0	0	0	0	993.4	2.4835	71.804	0.160995	93.6414	0.209958
1	2041	179.996	0.08819	0	0	0	0	97.3	0.205708	5.99703	0.00293828	30.0305	0.0147136
1	1540	105.738	0.068661	962.476	0.624984	87.5901	0.0568767	853.7	0.600352	13.5845	0.00882111	28.4954	0.0185035
1	470	0	0	0	0	0	0	54.6	1.26977	0	0	0	0
1	373	38.5607	0.10338	55.8308	0.149681	0	0	395.9	1.06139	23.1637	0.0621012	26.5765	0.0712507
1	502	34.02	0.067769	0	0	118.603	0.236261	724.5	1.44323	1.91146	0.00380769	28.8312	0.0574326
1	439	0	0	94.1231	0.214404	0	0	67.8	0.154442	2.10115	0.00478622	14.3916	0.0327827
1	748	167.899	0.224463	47.9068	0.0640465	91.5885	0.122445	156.8	0.209626	8.55052	0.0114312	6.71608	0.00897872
1	571	105.738	0.18518	0	0	0	0	65.4	0.114536	9.89293	0.0173256	24.6576	0.0431832
1	621	257.169	0.41412	432.886	0.697079	70.3069	0.113216	103.5	0.166667	7.98875	0.0128643	12.3768	0.0199304
1	457	204.331	0.447113	130.828	0.286277	167.571	0.366676	624.6	1.36674	26.1403	0.0571999	83.8551	0.18349
1	600	348.975	0.581626	94.1531	0.156922	123.711	0.206185	69.5	0.115833	4.43577	0.00739294	17.8936	0.0298226
1	443	88.7675	0.200378	100.771	0.227474	0	0	229.5	0.518059	1.94794	0.00439716	5.133	0.0115869
1	971	0	0	163.564	0.168449	73.1819	0.0753675	14.6	0.0161863	5.3988	0.00556004	0	0
1	953	0	0	0	0	0	0	0	0	0	0	0	0
1	885	0	0	0	0	0	0	0	0	5.39879	0.00610033	0	0
1	515	87.2459	0.16941	17.8677	0.0346946	24.3543	0.04729	322.2	0.625631	4.07098	0.00790481	20.1482	0.0391228
1	485	14.3632	0.0296149	71.9357	0.148321	0	0	0	0	5.14344	0.010605	7.67552	0.0158258
1	706	117.521	0.166461	63.8475	0.0904356	251.137	0.355717	256	0.362606	17.2178	0.0243878	15.1592	0.0214719
1	1071	264.14	0.24663	602.142	0.562224	66.6645	0.0622451	234.3	0.218768	9.48436	0.00885561	11.7052	0.0109292
1	974	114.926	0.117994	53.7207	0.0551548	93.59	0.0960883	342.8	0.527385	6.14295	0.00630693	15.7348	0.0161548
1	758	317.641	0.419051	168.27	0.221992	0	0	166.2	0.219261	6.86522	0.00905702	7.67552	0.010126
1	640	52.4968	0.0820262	8.06742	0.0126053	93.2896	0.145765	98.5	0.153906	3.42167	0.00534635	6.71608	0.0104939
1	465	6.43622	0.0138413	0	0	29.6593	0.0637835	0	0	5.28935	0.011375	6.71608	0.0144432
1	804	200.217	0.249026	191.462	0.238137	25.4737	0.0316837	123.3	0.153358	9.66676	0.0120233	19.0929	0.0237473
1	747	319.869	0.428205	255.974	0.342669	0	0	392.2	0.664746	13.1395	0.0175897	24.5137	0.0328162
1	753	0	0	109.218	0.145044	0	0	0	0	2.57537	0.00342014	0	0
1	532	0	0	0	0	0	0	0	0	5.01941	0.00943498	13.3362	0.0250681
1	517	73.5568	0.142276	0	0	1.53036	0.00296008	69	0.133462	7.09138	0.0137164	0	0
1	999	0	0	0	0	0	0	185.7	0.185886	7.76259	0.00777036	24.7056	0.0247303
1	844	131.123	0.155359	307.12	0.363886	117.961	0.139764	674.8	0.799526	7.13516	0.00845398	0.911468	0.00107994
1	469	88.0084	0.187651	176.14	0.375564	0	0	436	0.929638	10.4839	0.0223537	7.14783	0.0152406
1	486	93.2745	0.191923	0	0	171.51	0.352901	65.3	0.134362	3.70619	0.00762591	10.8417	0.022308
1	586	0	0	0	0	0	0	240.5	0.41041	1.26944	0.00216629	6.71608	0.0114609
1	649	68.6438	0.105769	377.663	0.581915	138.329	0.213141	538.8	0.8302	9.40411	0.0144902	6.71608	0.0103484
1	573	0	0	105.148	0.183505	0	0	0	0	7.68963	0.0134199	23.0745	0.0402697
1	580	240.905	0.415353	193.102	0.332934	39.6705	0.0683975	274.2	0.472759	1.99901	0.00344657	0	0
1	325	158.147	0.486607	67.3724	0.2073	0	0	0	0	12.1984	0.0375334	2.0628	0.00634706
1	591	181.134	0.306487	118.892	0.201172	0	0	483.5	0.818105	6.99654	0.0118385	16.6943	0.0282475
1	797	85.3681	0.107112	0	0	91.1131	0.11432	46.3	0.0580928	3.21009	0.00402772	14.3916	0.0180572
1	478	0	0	1.98154	0.00414548	0	0	24.8	0.0518828	4.50143	0.00941722	6.95594	0.0145522
1	574	105.738	0.184212	0	0	0	0	292	0.508711	5.51552	0.00960892	3.64587	0.00635169
1	589	0	0	118.892	0.201855	0	0	192.1	0.326146	1.81662	0.00308425	13.9119	0.0236195
1	582	116.772	0.200638	0	0	38.259	0.0657371	55.9	0.0960481	6.03352	0.0103669	0	0
1	338	196.764	0.582143	26.7508	0.0791443	0	0	51.1	0.151183	2.5243	0.00746834	12.3768	0.0366177
1	643	0	0	118.892	0.184903	223.865	0.348157	102.9	0.160031	6.25968	0.00973512	0	0
1	865	422.953	0.488963	226.886	0.262296	0	0	192.1	0.222081	14.3068	0.0165397	17.4618	0.0201871
1	588	0	0	171.413	0.291519	0	0	123.3	0.209694	1.82392	0.0031019	34.0601	0.0579254
1	631	105.738	0.167572	5.94462	0.00942095	3.06072	0.00485059	133.8	0.212044	4.19501	0.00664819	1.72699	0.00273691
1	1174	124.11	0.105716	237.785	0.202542	216.534	0.184441	25.5	0.0217206	8.74021	0.00744481	44.0863	0.0375522
1	708	0	0	104.51	0.147613	110.951	0.156711	0	0	2.39298	0.00337991	7.67552	0.0108411
1	1101	220.572	0.200337	237.809	0.215994	40.0924	0.0364145	392.1	0.388218	5.11426	0.00464511	12.6166	0.0114593
1	549	28.5033	0.0519185	10.8985	0.0198515	0	0	544.6	0.991985	1.75096	0.00318936	0	0
1	786	4.401	0.00559924	101.055	0.128569	0	0	14.7	0.0209402	4.27526	0.00543926	14.3916	0.0183099
1	822	172.61	0.209988	98.4805	0.119806	0	0	304.6	0.37056	0.890072	0.00108281	0	0
1	733	0	0	118.892	0.1622	110.951	0.151366	69.8	0.0952251	6.74119	0.00919671	7.67552	0.0104714
1	980	122.315	0.124811	164.474	0.167831	88.5002	0.0903064	85.8	0.087551	3.67701	0.00375205	6.71608	0.00685314
1	619	148.953	0.240634	118.892	0.192072	0	0	112	0.180937	5.03401	0.00813248	11.993	0.0193748
1	752	101.706	0.135247	113.529	0.150969	0	0	439.1	0.58391	3.74267	0.00497696	36.4587	0.0484824
1	377	0	0	0	0	0	0	144.2	0.382493	4.7276	0.01254	5.03706	0.0133609
1	693	70.016	0.101033	0	0	0	0	14.3	0.0632743	2.56808	0.00370574	0	0
1	776	465.174	0.599451	277.384	0.357454	0	0	366.9	0.472809	16.1964	0.0208716	37.4661	0.0482811
1	488	67.1206	0.137542	30.7139	0.0629383	61.2144	0.125439	0	0	0	0	0	0
1	533	0	0	38.2902	0.0718389	0	0	0	0	5.30394	0.00995112	1.29524	0.0024301
1	2336	34.5469	0.0147889	111.453	0.0477112	42.6942	0.0182766	115.2	0.0493151	13.694	0.00586214	10.4099	0.0044563
1	1285	299.339	0.232948	118.892	0.0925233	0	0	192.1	0.149494	16.3861	0.0127518	13.0964	0.0101917
1	402	22.9894	0.0571876	76.9188	0.19134	0	0	0	0	0	0	0	0
1	561	105.738	0.188481	75.7456	0.135019	100.229	0.178661	319.4	0.56934	8.43379	0.0150335	14.3916	0.0256535
1	859	109.368	0.127321	174.647	0.203315	0	0	399.1	0.46461	5.27476	0.00614059	0	0
1	760	832.114	1.09489	0	0	221.902	0.291977	45.5	0.0598684	12.855	0.0169144	18.3253	0.0241123
1	693	189.315	0.273181	83.0965	0.119908	91.718	0.132349	1958.1	2.82554	16.9624	0.0244768	15.2071	0.0219439
1	642	0	0	0	0	0	0	263.5	0.538855	5.7198	0.00890935	15.447	0.0240607
1	878	0	0	0	0	0	0	842.2	2.55988	1.11624	0.00127134	13.4322	0.0152986
1	419	0	0	0	0	0	0	0	0	1.02139	0.00243769	0	0
1	543	0	0	0	0	0	0	0	0	1.6926	0.00311712	0	0
1	842	0	0	0	0	0	0	0	0	0	0	0	0
1	744	0	0	0	0	0	0	0	0	0	0	0	0
1	965	0	0	0	0	0	0	0	0	0	0	0	0
1	1072	0	0	0	0	0	0	0	0	0	0	0	0
1	417	0	0	0	0	0	0	0	0	1.30592	0.00313171	2.54252	0.00609716
1	2979	0	0	0	0	110.951	0.0372444	0	0	3.356	0.00112655	6.71608	0.00225447
1	2727	0	0	0	0	0	0	188.7	0.827632	1.16731	0.000428055	0	0
1	908	0	0	0	0	0	0	0	0	4.23149	0.00466023	6.71608	0.00739656
1	449	0	0	0	0	0	0	0	0	0	0	0	0
1	302	0	0	0	0	0	0	0	0	0.0802524	0.000265736	2.44657	0.00810123
1	1354	182.714	0.134944	118.892	0.0878083	0	0	6176	4.89382	54.4694	0.0402285	88.5563	0.0654035
1	396	0	0	0	0	0	0	191.7	1.26954	9.41141	0.0237662	0	0
1	1076	0	0	0	0	0	0	0	0	0	0	0	0
1	1890	0	0	0	0	0	0	0	0	0	0	0	0
1	286	0	0	0	0	0	0	0	0	0	0	0	0
1	1301	0	0	0	0	0	0	0	0	0	0	0	0
1	382	0	0	0	0	0	0	0	0	0	0	0	0
1	266	0	0	94.5913	0.355607	0.46179	0.00173605	1880.8	22.3905	16.4371	0.0617937	36.6506	0.137784
1	2488	494.862	0.198899	563.743	0.226585	197.934	0.0795556	28969.9	20.2022	252.518	0.101494	259.241	0.104196
1	1177	0	0	0	0	0	0	151.7	0.547653	0.0802524	6.82E-05	21.1077	0.0179335
1	464	0	0	0	0	0	0	0	0	0	0	0	0
1	1200	0	0	0	0	0	0	0	0	0	0	0	0
1	771	0	0	0	0	0	0	0	0	0	0	0	0
1	1338	1.83892	0.00137438	0	0	0	0	125.6	0.371598	5.54471	0.00414403	3.5979	0.00268901
1	719	0	0	118.892	0.165358	104.83	0.145799	153.3	0.213213	8.06901	0.0112225	1.77496	0.00246866
1	847	0	0	8.91693	0.0105277	9.69759	0.0114493	0	0	6.25238	0.0073818	14.3916	0.0169913
1	592	292.189	0.493563	97.8855	0.165347	284.295	0.480228	472.2	0.797635	5.74898	0.00971111	7.29174	0.0123171
1	707	80.9914	0.114556	197.86	0.279858	6.27984	0.00888238	238.1	0.336775	2.70669	0.00382842	13.4322	0.0189988
1	343	0	0	0	0	0	0	174.5	0.508746	0	0	6.71608	0.0195804
1	578	77.2429	0.133638	118.892	0.205696	0	0	0	0	5.3915	0.00932785	12.8085	0.0221601
1	673	422.952	0.628458	118.892	0.17666	11.4777	0.0170545	92.5	0.137444	13.3292	0.0198056	35.4993	0.0527478
1	378	1.83892	0.00486487	0	0	0	0	335.1	0.886508	2.67021	0.00706406	0	0
1	578	54.2481	0.0938549	567.749	0.982264	0	0	0	0	6.02622	0.010426	6.71608	0.0116195
1	1077	310.024	0.287859	103.04	0.0956732	201.878	0.187445	580.5	0.538997	12.8331	0.0119156	34.5398	0.0320704
1	898	76.0176	0.0846521	97.071	0.108097	108.647	0.120988	528.7	0.691111	200.332	0.223087	26.7204	0.0297555
1	682	105.738	0.155041	0	0	0	0	178.6	0.261877	3.01311	0.00441805	14.2957	0.0209614
1	1105	186.07	0.168389	76.7164	0.0694266	91.5463	0.0828474	510.1	0.461629	12.0816	0.0109336	28.7832	0.0260482
1	1340	189.905	0.14172	274.443	0.204808	110.951	0.0827993	176	0.131343	17.5388	0.0130886	22.0671	0.016468
1	369	16.5036	0.0447253	59.895	0.162317	0	0	0	0	3.2101	0.00869945	2.35063	0.00637027
1	460	0	0	0	0	0	0	0	0	1.55398	0.00337821	15.6389	0.0339976
1	553	74.5795	0.134863	116.413	0.210511	0	0	254.5	0.495136	2.1887	0.00395786	0	0
1	861	0	0	0	0	0	0	391.8	0.455052	9.30198	0.0108037	36.027	0.0418432
1	528	105.738	0.200261	237.787	0.450355	0	0	145.8	0.276136	10.6079	0.0200907	12.1849	0.0230774
1	389	27.2387	0.0700224	0	0	0	0	0	0	3.09336	0.00795208	0	0
1	4858	0	0	0	0	0	0	0	0	0	0	0	0
1	518	0	0	93.1324	0.179792	70.519	0.136137	0	0	1.02139	0.0019718	0	0
1	589	0	0	0	0	0	0	0	0	8.90071	0.0151116	0	0
1	946	1228.05	1.29815	47.557	0.0502716	0	0	0	0	9.70323	0.0102571	24.4657	0.0258623
1	640	0	0	279.091	0.43608	0	0	18.4	0.02875	3.64783	0.00569974	28.7832	0.0449738
1	1155	566.433	0.490418	910.22	0.788069	346.5	0.3	10988.5	9.51385	11.0019	0.00952542	8.73091	0.00755923
1	627	0	0	320.926	0.511844	110.951	0.176956	132.6	0.211483	1.65612	0.00264134	8.82685	0.0140779
1	580	28.5033	0.0491436	74.3082	0.128118	88.7609	0.153036	418	0.72069	7.61667	0.0131322	0	0
1	2016	0	0	0	0	130.846	0.0649037	0	0	14.8832	0.00738252	14.3916	0.00713869
1	591	0	0	0	0	0	0	238	0.402707	3.80834	0.00644388	4.89314	0.00827943
1	1282	80.0069	0.0624079	192.873	0.150447	113.636	0.0886393	353	0.275351	7.3978	0.00577051	7.00391	0.00546327
1	770	94.0001	0.122078	192.03	0.249389	109.163	0.141771	535.2	0.695065	7.60938	0.00988231	18.3733	0.0238614
1	608	0	0	0	0	0	0	0	0	8.7548	0.0143993	48.9315	0.0804794
1	730	291.053	0.398703	579.624	0.794006	78.644	0.107731	93.7	0.128356	24.4916	0.0335501	23.0266	0.0315433
1	739	141.751	0.191815	206.729	0.279741	23.1616	0.0313418	12.2	0.0165088	4.39929	0.00595302	20.1483	0.0272642
1	1166	347.133	0.297713	203.031	0.174126	25.2509	0.021656	871.9	0.74777	6.53691	0.00560627	20.7239	0.0177735
1	1386	78.8937	0.0569219	118.892	0.085781	64.2751	0.0463745	556.4	0.520974	10.5349	0.00760096	12.7606	0.00920675
1	831	302.269	0.363741	197.112	0.237199	0	0	859	1.03369	10.0899	0.0121419	40.7762	0.0490689
1	523	84.5903	0.161741	379.467	0.725558	0	0	262.2	0.501338	9.52813	0.0182182	0	0
1	634	0	0	0	0	110.951	0.175002	46.7	0.0736593	11.498	0.0181356	13.4322	0.0211864
1	569	0	0	439.417	0.772261	0	0	140.9	0.247627	4.63275	0.00814191	8.3951	0.0147541
1	677	27.0407	0.0399419	13.1209	0.019381	85.8575	0.126821	285.9	0.422304	2.196	0.00324372	6.71608	0.00992035
1	626	0	0	303.151	0.484267	0	0	29.9	0.0477636	2.42945	0.00388091	0	0
1	871	254.843	0.292587	119.32	0.136991	98.2892	0.112846	69.5	0.0797933	8.73292	0.0100263	7.33972	0.00842677
1	869	156.381	0.179955	296.66	0.341381	0	0	138.9	0.159839	7.55101	0.00868931	17.078	0.0196525
1	935	45.973	0.049169	145.643	0.155768	0	0	190.9	0.204171	1.42266	0.00152156	28.7832	0.0307842
1	1278	0	0	0	0	43.1769	0.0337847	96.1	0.0751956	8.15655	0.00638228	18.853	0.014752
1	702	168.262	0.239689	96.1047	0.136901	0	0	120.7	0.19312	4.0345	0.00574715	23.4583	0.0334164
1	758	0	0	0	0	0	0	1241.2	2.00841	3.50192	0.00461994	12.8565	0.0169611
1	1000	0	0	149.453	0.149453	365.658	0.365658	0	0	9.74701	0.00974701	18.0375	0.0180375
1	536	0	0	113.952	0.212596	279.217	0.520928	0	0	12.3297	0.0230031	8.68293	0.0161995
1	506	1121.59	2.21658	220.334	0.435444	0	0	39.8	0.0786561	9.28009	0.0183401	40.3445	0.0797321
1	921	146.32	0.158871	27.7305	0.0301091	0	0	588.7	0.708424	3.02041	0.00327948	0	0
1	766	458.116	0.598062	209.768	0.273849	86.4653	0.112879	596	0.890882	6.18673	0.00807667	0	0
1	764	0	0	189.7	0.248299	0	0	0	0	1.27674	0.00167113	6.71608	0.00879068
1	681	91.6815	0.134628	236.646	0.347498	118.258	0.173654	370.7	0.628305	9.4187	0.0138307	9.64237	0.0141591
1	778	0	0	165.947	0.213299	92.8961	0.119404	301.6	0.387661	12.6945	0.0163168	6.42825	0.00826253
1	773	747.731	0.967311	107.39	0.138926	5.92504	0.00766499	666.3	0.861966	5.25288	0.00679544	6.71608	0.00868833
1	443	0	0	445.601	1.00587	0	0	0	0	0.649315	0.00146572	0	0
1	1778	0	0	37.6979	0.0212024	40.6475	0.0228614	180.8	0.122245	11.8846	0.00668427	30.9899	0.0174297
1	930	93.5033	0.100541	374.354	0.402532	108.484	0.11665	368	0.395699	8.56511	0.00920979	14.2477	0.0153201
