1	753	753	110.951	0.147345	0.147345
2	611	611	0	0	0
3	1179	1179	0	0	0
4	807	807	0	0	0
5	830	830	0	0	0
6	5893	5893	110.951	0.0188276	0.0188276
7	2974	2974	208.25	0.0700234	0.0700234
8	3827	3827	176.938	0.0462341	0.0462341
9	6005	6005	0	0	0
10	845	845	0	0	0
11	1073	1073	178.952	0.166777	0.166777
12	931	931	0	0	0
13	2346	2346	579.612	0.247064	0.247064
14	762	762	581.282	0.762838	0.762838
15	1008	1008	0	0	0
16	675	675	120.433	0.17842	0.17842
17	604	604	0	0	0
18	2501	2501	600.444	0.240082	0.240082
19	983	983	169.876	0.172814	0.172814
20	802	802	57.3812	0.0715477	0.0715477
21	855	855	0	0	0
22	2892	2892	2029.74	0.701847	0.701847
23	903	903	224.136	0.248212	0.248212
24	797	797	39818.9	49.961	49.961
25	1160	1160	90.9634	0.0784168	0.0784168
26	1956	1956	741.145	0.378909	0.378909
27	575	575	431.762	0.75089	0.75089
28	1084	1084	0	0	0
29	1375	1375	189.932	0.138133	0.138133
30	1563	1563	412.525	0.263932	0.263932
31	797	797	657.72	0.825245	0.825245
32	1423	1423	100.999	0.070976	0.070976
33	941	941	73030.5	77.6094	77.6094
34	986	986	45741.2	46.3906	46.3906
35	1068	1068	55376	51.8502	51.8502
36	744	744	0	0	0
37	1743	1743	7.29318	0.00418427	0.00418427
38	539	539	28.952	0.0537143	0.0537143
39	730	730	29.0768	0.0398313	0.0398313
40	2945	2945	1127.01	0.382687	0.382687
41	1150	1150	262.655	0.228395	0.228395
42	1276	1276	0	0	0
43	459	459	0	0	0
44	569	569	0	0	0
45	2863	2863	420.028	0.146709	0.146709
46	2616	2616	50966.7	19.4827	19.4827
47	2471	2471	54659.9	22.1206	22.1206
48	1069	1069	0	0	0
49	1515	1515	0	0	0
50	3696	3696	2048.74	0.554313	0.554313
51	445	445	9.60746	0.0215898	0.0215898
52	1367	1367	10.8283	0.00792123	0.00792123
53	1280	1280	273.862	0.213954	0.213954
54	1274	1274	40.6368	0.031897	0.031897
55	1926	1926	330.556	0.171628	0.171628
56	2100	2100	521.192	0.248187	0.248187
57	1971	1971	19.1563	0.00971909	0.00971909
58	830	830	39599	47.7096	47.7096
59	762	762	0	0	0
60	2242	2242	483.457	0.215637	0.215637
61	562	562	0	0	0
62	1285	1285	29.5546	0.0229997	0.0229997
63	851	851	0	0	0
64	1036	1036	0	0	0
65	515	515	76.518	0.148579	0.148579
66	837	837	286.493	0.342286	0.342286
67	1138	1138	31.426	0.0276151	0.0276151
68	1343	1343	388.53	0.2893	0.2893
69	5886	5886	221.902	0.0377	0.0377
70	1075	1075	0	0	0
71	653	653	5.31024	0.00813207	0.00813207
72	2904	2904	185.061	0.0637263	0.0637263
73	705	705	3.92496	0.00556732	0.00556732
74	545	545	0	0	0
75	658	658	96.9576	0.147352	0.147352
76	1039	1039	148.445	0.142873	0.142873
77	978	978	336.599	0.344171	0.344171
78	610	610	15.3036	0.0250879	0.0250879
79	741	741	144.229	0.194641	0.194641
80	2368	2368	110.951	0.0468543	0.0468543
81	562	562	0	0	0
82	812	812	0	0	0
83	698	698	49.6415	0.0711197	0.0711197
84	1092	1092	0	0	0
85	1027	1027	72.8471	0.0709319	0.0709319
86	2076	2076	0	0	0
87	1208	1208	110.951	0.0918469	0.0918469
88	1068	1068	8.31168	0.00778247	0.00778247
89	833	833	110.951	0.133195	0.133195
90	1417	1417	247.95	0.174982	0.174982
91	1693	1693	0	0	0
92	536	536	0	0	0
93	525	525	71.0551	0.135343	0.135343
94	882	882	0	0	0
95	637	637	76.037	0.119367	0.119367
96	1324	1324	0	0	0
97	567	567	0	0	0
98	656	656	0	0	0
99	1206	1206	100.949	0.0837053	0.0837053
100	1252	1252	0	0	0
101	1962	1962	205.849	0.104918	0.104918
102	1072	1072	140.028	0.130623	0.130623
103	484	484	130.504	0.269636	0.269636
104	736	736	0	0	0
105	2586	2586	0	0	0
106	998	998	0	0	0
107	1072	1072	0	0	0
108	1100	1100	259.422	0.235838	0.235838
109	595	595	8.31222	0.0139701	0.0139701
110	804	804	78.8965	0.09813	0.09813
111	1493	1493	9.69696	0.00649495	0.00649495
112	1152	1152	0	0	0
113	767	767	266.693	0.347709	0.347709
114	781	781	162.25	0.207746	0.207746
115	1202	1202	74.9876	0.0623857	0.0623857
116	519	519	86.7981	0.167241	0.167241
117	686	686	0	0	0
118	613	613	0	0	0
119	793	793	27.5465	0.034737	0.034737
120	775	775	0	0	0
121	1137	1137	0	0	0
122	1439	1439	0	0	0
123	721	721	0.69264	0.000960666	0.000960666
124	2037	2037	387.717	0.190337	0.190337
125	1593	1593	52.6431	0.0330465	0.0330465
126	2159	2159	766.242	0.354906	0.354906
127	900	900	0	0	0
128	1664	1664	0	0	0
129	865	865	0	0	0
130	1000	1000	0	0	0
131	1012	1012	0	0	0
132	575	575	25.3984	0.0441712	0.0441712
133	707	707	0	0	0
134	8769	8769	759.035	0.0865589	0.0865589
135	884	884	0	0	0
136	1095	1095	0	0	0
137	1519	1519	0	0	0
138	939	939	0	0	0
139	2069	2069	0	0	0
140	1642	1642	0	0	0
141	851	851	0	0	0
142	957	957	0	0	0
143	1801	1801	0	0	0
144	1193	1193	0	0	0
145	1034	1034	161.522	0.15621	0.15621
146	1475	1475	641.37	0.434827	0.434827
147	7558	7558	1262.61	0.167056	0.167056
148	601	601	0	0	0
149	1316	1316	0	0	0
150	1433	1433	0	0	0
151	622	622	0	0	0
152	521	521	0	0	0
153	1426	1426	0	0	0
154	536	536	0	0	0
155	2561	2561	465.7	0.181843	0.181843
156	593	593	71.5104	0.120591	0.120591
157	1530	1530	7.27904	0.00475754	0.00475754
158	1924	1924	328.844	0.170917	0.170917
159	1377	1377	337.835	0.245341	0.245341
160	3849	3849	1021.1	0.265289	0.265289
161	674	674	1706.49	2.53188	2.53188
162	474	474	0	0	0
163	3806	3806	489.888	0.128715	0.128715
164	1188	1188	319.751	0.269151	0.269151
165	756	756	6650.11	8.79644	8.79644
166	1434	1434	80054.1	55.8258	55.8258
167	4801	4801	711.011	0.148096	0.148096
168	700	700	66.0987	0.0944267	0.0944267
169	992	992	0	0	0
170	519	519	203.309	0.391732	0.391732
171	691	691	0	0	0
172	704	704	0	0	0
173	5921	5921	1365.5	0.23062	0.23062
174	857	857	162.208	0.189274	0.189274
175	749	749	70.3966	0.0939874	0.0939874
176	775	775	0	0	0
177	966	966	0	0	0
178	1297	1297	85.942	0.0662621	0.0662621
179	946	946	170.411	0.180138	0.180138
180	1036	1036	0	0	0
181	771	771	0	0	0
182	989	989	108.387	0.109592	0.109592
183	1436	1436	0	0	0
184	862	862	110.951	0.128714	0.128714
185	1270	1270	55.8581	0.0439828	0.0439828
186	465	465	137.286	0.295239	0.295239
187	1263	1263	77.064	0.0610166	0.0610166
188	927	927	0	0	0
189	1095	1095	33.4204	0.0305209	0.0305209
190	1086	1086	17.2945	0.015925	0.015925
191	1300	1300	211.955	0.163042	0.163042
192	872	872	0	0	0
193	852	852	135.655	0.159219	0.159219
194	791	791	39.6601	0.0501391	0.0501391
195	536	536	139.934	0.261071	0.261071
196	553	553	79.3816	0.143547	0.143547
197	518	518	0	0	0
198	744	744	19.1295	0.0257117	0.0257117
199	870	870	32.1376	0.0369397	0.0369397
200	615	615	72.6921	0.118199	0.118199
201	1101	1101	236.4	0.214714	0.214714
202	780	780	60.3093	0.0773196	0.0773196
