DSB_type	Size	Covered	Sum_324YFT	Mean0_324YFT	Mean_324YFT	Sum_533NLA	Mean0_533NLA	Mean_533NLA	Sum_965GIX	Mean0_965GIX	Mean_965GIX	Sum_CTCF	Mean0_CTCF	Mean_CTCF	Sum_709PEX	Mean0_709PEX	Mean_709PEX	Sum_529JFV	Mean0_529JFV	Mean_529JFV
DNuniqueD	426	426	0	0	0	0	0	0	0	0	0	0	0	0	4.60531	0.0108106	0.0108106	2.30543	0.00541181	0.00541181
DNuniqueD	681	297	201.839	0.296386	0.679592	48.5185	0.0712459	0.162269	154.302	0.226581	0.514339	949.5	1.39427	2.06863	108.417	0.159202	0.159202	145.848	0.214167	0.214167
DNuniqueD	2628	2628	0	0	0	29.8701	0.0113661	0.0113661	113.24	0.0430897	0.0430897	665.5	0.253234	0.744407	73.1573	0.0278376	0.0278376	108.363	0.0412339	0.0412339
DNuniqueD	464	464	134.778	0.29047	0.29047	193.03	0.416014	0.416014	57.681	0.124312	0.124312	0	0	0	58.4299	0.125927	0.125927	36.7118	0.0791202	0.0791202
DNuniqueD	779	779	1042.63	1.33842	1.33842	189.012	0.242634	0.242634	48599.8	62.3874	62.3874	3457.3	4.43813	4.43813	262.886	0.337467	0.337467	418.063	0.536667	0.536667
DNuniqueD	671	671	170.298	0.253797	0.253797	155.712	0.232059	0.232059	143.028	0.213156	0.213156	619.2	0.922802	0.922802	123.624	0.184238	0.184238	10.1264	0.0150915	0.0150915
DNuniqueD	542	542	81.6747	0.150691	0.150691	191.166	0.352706	0.352706	110.903	0.204617	0.204617	0	0	0	35.5952	0.0656739	0.0656739	6.25968	0.0115492	0.0115492
DNuniqueD	1037	1037	280.687	0.270672	0.270672	106.228	0.102438	0.102438	1.38537	0.00133594	0.00133594	69	0.0665381	0.0665381	27.8238	0.026831	0.026831	10.4328	0.0100606	0.0100606
DNuniqueD	496	496	106.657	0.215035	0.215035	0	0	0	0	0	0	4.4	0.00887097	0.00887097	7.67552	0.0154748	0.0154748	1.94065	0.00391259	0.00391259
DNuniqueD	1304	1304	111.255	0.0853182	0.0853182	0	0	0	0	0	0	0	0	0	20.8199	0.0159661	0.0159661	5.18722	0.00397793	0.00397793
DNuniqueD	672	672	158.848	0.236381	0.236381	180.498	0.268598	0.268598	0	0	0	459.1	0.683185	0.683185	13.9599	0.0207736	0.0207736	6.96736	0.0103681	0.0103681
DNuniqueD	578	578	243.355	0.421029	0.421029	391.382	0.677131	0.677131	36.7945	0.0636583	0.0636583	0	0	0	0	0	0	5.77817	0.00999683	0.00999683
DNuniqueD	1005	1005	178.937	0.178047	0.178047	1050.38	1.04516	1.04516	273.602	0.272241	0.272241	1834.7	1.82557	1.82557	83.6632	0.0832469	0.0832469	39.4623	0.0392659	0.0392659
DNuniqueD	899	899	230.738	0.256661	0.256661	812.375	0.903643	0.903643	66.5345	0.0740095	0.0740095	60.7	0.0675195	0.0675195	357.824	0.398024	0.398024	171.003	0.190215	0.190215
DNuniqueD	3150	3150	17317.1	5.49748	5.49748	1573.82	0.499626	0.499626	120801	38.3496	38.3496	7413.4	2.35346	2.35346	827.997	0.262856	0.262856	1543.84	0.490107	0.490107
DNuniqueD	550	550	3142.9	5.71437	5.71437	70.2903	0.127801	0.127801	249.719	0.454034	0.454034	233.7	0.424909	0.424909	69.0317	0.125512	0.125512	79.6249	0.144773	0.144773
DNuniqueD	586	586	141.355	0.241221	0.241221	87.6739	0.149614	0.149614	103.504	0.176628	0.176628	100.1	0.170819	0.170819	9.73832	0.0166183	0.0166183	6.17943	0.0105451	0.0105451
DNuniqueD	941	941	75.0031	0.0797058	0.0797058	92.6242	0.0984317	0.0984317	133.258	0.141613	0.141613	161	0.171095	0.171095	15.6389	0.0166194	0.0166194	7.78447	0.00827255	0.00827255
DNuniqueD	662	662	102.872	0.155396	0.155396	206.924	0.312574	0.312574	256.558	0.38755	0.38755	104.1	0.157251	0.157251	0	0	0	4.34821	0.0065683	0.0065683
DNuniqueD	878	878	429.39	0.489054	0.489054	212.025	0.241486	0.241486	0	0	0	382.4	0.435535	0.435535	17.0301	0.0193964	0.0193964	10.8049	0.0123062	0.0123062
DNuniqueD	557	557	107.577	0.193136	0.193136	0	0	0	110.951	0.199194	0.199194	230.3	0.413465	0.418727	0	0	0	2.20329	0.00395564	0.00395564
DNuniqueD	508	508	246.97	0.48616	0.48616	0	0	0	0	0	0	49.2	0.0968504	0.0968504	23.7941	0.0468388	0.0468388	13.891	0.0273444	0.0273444
DNuniqueD	1299	1299	218.082	0.167885	0.167885	219.214	0.168756	0.168756	61.0283	0.0469809	0.0469809	1418.1	1.09169	1.25496	11.3694	0.0087524	0.0087524	10.1264	0.00779552	0.00779552
DNuniqueD	1146	1146	380.169	0.331735	0.331735	386.836	0.337554	0.337554	29.7835	0.0259891	0.0259891	520.1	0.453839	0.453839	93.0657	0.0812092	0.0812092	75.6196	0.0659857	0.0659857
DNuniqueD	1417	1417	298.825	0.210886	0.210886	0	0	0	211.955	0.14958	0.14958	0	0	0	40.2965	0.0284379	0.0284379	8.56511	0.00604454	0.00604454
DNuniqueD	672	672	5126.85	7.62924	7.62924	427.712	0.636476	0.636476	3532.34	5.25645	5.25645	294.9	0.438839	0.438839	109.952	0.163619	0.163619	147.372	0.219304	0.219304
DNuniqueD	1458	1458	9837.35	6.74715	6.74715	755.137	0.517927	0.517927	67743.5	46.4633	46.4633	2076.7	1.42435	1.42435	223.981	0.153622	0.153622	251.985	0.172829	0.172829
DNuniqueD	1687	1687	7791.02	4.61827	4.61827	414.559	0.245737	0.245737	719.219	0.42633	0.42633	870.3	0.515886	0.548393	34.0122	0.0201613	0.0201613	70.3083	0.0416766	0.0416766
DNuniqueD	1050	1050	5940.77	5.65788	5.65788	316.885	0.301796	0.301796	401.233	0.382127	0.382127	1911.2	1.82019	1.82019	96.8075	0.0921976	0.0921976	112.324	0.106975	0.106975
DNuniqueD	612	612	0	0	0	0	0	0	0	0	0	0	0	0	6.71608	0.010974	0.010974	1.16731	0.00190736	0.00190736
DNuniqueD	569	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNuniqueD	946	946	0	0	0	0	0	0	0	0	0	212.2	0.224313	0.224313	10.6978	0.0113084	0.0113084	9.2582	0.00978668	0.00978668
DNuniqueD	383	383	0	0	0	0	0	0	0	0	0	79.1	0.206527	1.09861	6.71608	0.0175355	0.0175355	1.16731	0.0030478	0.0030478
DNuniqueD	578	578	0	0	0	0	0	0	110.951	0.191957	0.191957	0	0	0	0	0	0	0	0	0
DNuniqueD	1006	1006	76.0176	0.0755642	0.0755642	0	0	0	155.591	0.154663	0.154663	1638.4	1.62863	1.62863	29.6467	0.0294699	0.0294699	18.2683	0.0181594	0.0181594
DNuniqueD	1289	1289	0	0	0	0	0	0	0	0	0	347.3	0.269434	0.361394	22.0671	0.0171196	0.0171196	3.74997	0.00290921	0.00290921
DNuniqueD	4247	4247	1294.06	0.3047	0.3047	1569.09	0.369459	0.369459	447.996	0.105485	0.105485	13343.8	3.14194	3.14194	133.17	0.0313563	0.0313563	88.6351	0.02087	0.02087
DNuniqueD	961	961	379.493	0.394894	0.394894	280.598	0.291986	0.291986	36.8549	0.0383506	0.0383506	2205.9	2.29542	2.29542	22.0192	0.0229128	0.0229128	16.9187	0.0176053	0.0176053
DNuniqueD	3987	3987	376.606	0.0944585	0.0944585	403.111	0.101106	0.101106	364.469	0.0914145	0.0914145	14124.8	3.54271	3.61711	87.453	0.0219345	0.0219345	35.7998	0.00897914	0.00897914
DNuniqueD	1294	1294	431.185	0.333219	0.333219	293.557	0.22686	0.22686	206.512	0.159592	0.159592	4943	3.81994	3.81994	101.269	0.0782604	0.0782604	62.7354	0.0484818	0.0484818
DNuniqueD	1662	1662	766.824	0.461386	0.461386	652.881	0.392828	0.392828	166.571	0.100223	0.100223	7541.5	4.53761	4.53761	88.4604	0.0532253	0.0532253	43.4749	0.0261582	0.0261582
DNuniqueD	1351	1351	295.674	0.218855	0.218855	101.039	0.074788	0.074788	69.0833	0.0511349	0.0511349	5594.9	4.1413	4.16287	39.9607	0.0295786	0.0295786	14.2411	0.0105412	0.0105412
DNuniqueD	1519	1519	170.853	0.112477	0.112477	149.078	0.0981423	0.0981423	221.902	0.146084	0.146084	952.5	0.627057	0.658258	16.8382	0.011085	0.011085	10.265	0.00675773	0.00675773
DNuniqueD	907	907	18.3892	0.0202748	0.0202748	360.082	0.397004	0.397004	205.068	0.226095	0.226095	1909	2.10474	2.10474	42.2154	0.0465439	0.0465439	23.368	0.0257641	0.0257641
DNuniqueD	1354	1354	268.303	0.198156	0.198156	81.6525	0.0603047	0.0603047	93.0511	0.0687231	0.0687231	1391.6	1.02777	1.02777	42.5991	0.0314617	0.0314617	27.1691	0.0200658	0.0200658
DNuniqueD	4659	4659	1183.93	0.254117	0.254117	1117.28	0.23981	0.23981	513.852	0.110292	0.110292	7018.3	1.5064	1.5064	152.503	0.032733	0.032733	58.2121	0.0124945	0.0124945
DNuniqueD	1302	1302	323.824	0.248713	0.248713	172.292	0.132329	0.132329	121.016	0.0929463	0.0929463	45371.9	34.8478	34.8478	2003.98	1.53916	1.53916	2089.59	1.60491	1.60491
DNuniqueD	5588	5588	2051.41	0.36711	0.36711	1610.5	0.288207	0.288207	1217.58	0.217892	0.217892	23184.9	4.14905	4.14905	127.462	0.0228099	0.0228099	97.7401	0.0174911	0.0174911
DNuniqueD	3344	3344	1201.05	0.359164	0.359164	568.205	0.169918	0.169918	612.812	0.183257	0.183257	7757.9	2.31995	2.31995	143.196	0.0428219	0.0428219	68.6231	0.0205212	0.0205212
DNuniqueD	561	561	220.231	0.392568	0.392568	219.056	0.390474	0.390474	138.249	0.246434	0.246434	1068.7	1.90499	1.90499	10.266	0.0182995	0.0182995	9.30198	0.0165811	0.0165811
DNuniqueD	1078	1078	257.294	0.238677	0.238677	231.84	0.215065	0.215065	185.799	0.172355	0.172355	2512.2	2.33043	2.33043	29.9345	0.0277686	0.0277686	19.3627	0.0179617	0.0179617
DNuniqueD	1866	1866	230.785	0.123679	0.123679	560.495	0.300372	0.300372	110.951	0.0594593	0.0594593	6561.1	3.51613	3.51613	98.8224	0.0529595	0.0529595	27.636	0.0148103	0.0148103
DNuniqueD	766	766	0	0	0	4.95385	0.00646717	0.00646717	110.951	0.144845	0.144845	974.8	1.27258	1.27258	6.71608	0.00876773	0.00876773	8.46297	0.0110483	0.0110483
DNuniqueD	1944	1944	422.953	0.217568	0.217568	195.182	0.100402	0.100402	304.323	0.156545	0.156545	5943.3	3.05725	3.05725	247.295	0.12721	0.12721	67.6746	0.034812	0.034812
DNuniqueD	2158	2158	371.639	0.172214	0.172214	541.898	0.251111	0.251111	189.201	0.0876741	0.0876741	1895.8	0.878499	0.878499	21.1077	0.00978113	0.00978113	26.3082	0.012191	0.012191
DNuniqueD	619	619	100.342	0.162103	0.162103	199.704	0.322623	0.322623	9.18216	0.0148339	0.0148339	5520.8	8.9189	8.9189	29.9345	0.0483595	0.0483595	13.7304	0.0221817	0.0221817
DNuniqueD	6992	6992	1226.94	0.175478	0.175478	2220.91	0.317636	0.317636	1558.49	0.222896	0.222896	18056.7	2.58248	2.58248	188.482	0.0269568	0.0269568	128.973	0.0184458	0.0184458
DNuniqueD	810	810	0	0	0	0	0	0	0	0	0	0	0	0	0.911468	0.00112527	0.00112527	6.35453	0.00784509	0.00784509
DNuniqueD	887	887	414.678	0.467506	0.467506	0	0	0	84.8596	0.0956703	0.0956703	2268.7	2.55772	2.55772	6.71608	0.00757168	0.00757168	12.1473	0.0136948	0.0136948
DNuniqueD	1064	1064	105.738	0.0993777	0.0993777	380.475	0.35759	0.35759	0	0	0	0	0	0	0	0	0	1.78014	0.00167307	0.00167307
DNuniqueD	1010	1010	847.995	0.839599	0.839599	613.29	0.607217	0.607217	360.517	0.356947	0.356947	1498	1.48317	1.48317	0	0	0	5.41337	0.00535978	0.00535978
DNuniqueD	727	727	105.738	0.145444	0.145444	237.785	0.327077	0.327077	85.7002	0.117882	0.117882	0	0	0	18.5652	0.0255367	0.0255367	4.13664	0.00569002	0.00569002
DNuniqueD	421	421	109.416	0.259895	0.259895	118.892	0.282405	0.282405	0	0	0	0	0	0	15.2071	0.0361214	0.0361214	3.90318	0.00927122	0.00927122
DNuniqueD	1028	1028	172.648	0.167945	0.167945	0	0	0	0	0	0	94.8	0.0922179	0.0922179	39.5769	0.038499	0.038499	25.8923	0.0251871	0.0251871
DNuniqueD	1104	1104	98.6937	0.0893965	0.0893965	124.623	0.112884	0.112884	167.691	0.151894	0.151894	137.7	0.124728	0.125868	3.64587	0.00330242	0.00330242	8.31706	0.00753357	0.00753357
DNuniqueD	539	539	0	0	0	0	0	0	0	0	0	0	0	0	4.55734	0.00845518	0.00845518	2.15222	0.00399299	0.00399299
DNuniqueD	514	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393966	0.000766471	0.000766471
DNuniqueD	1213	1213	12.8724	0.0106121	0.0106121	118.892	0.0980152	0.0980152	0	0	0	63.3	0.0521847	0.057914	7.57958	0.00624862	0.00624862	7.85013	0.00647167	0.00647167
DNuniqueD	944	944	275.29	0.291621	0.291621	260.727	0.276194	0.276194	2.29554	0.00243172	0.00243172	0	0	0	0	0	0	7.96687	0.00843948	0.00843948
DNuniqueD	584	584	0	0	0	110.966	0.190011	0.190011	0	0	0	0	0	0	6.81202	0.0116644	0.0116644	1.02139	0.00174896	0.00174896
DNuniqueD	519	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1887	0.00421714	0.00421714
DNuniqueD	1171	1171	6821.84	5.82565	5.82565	443.088	0.378384	0.378384	146.236	0.124881	0.124881	509.9	0.43544	0.43544	170.157	0.145309	0.145309	292.615	0.249884	0.249884
DNuniqueD	2275	2275	11909.8	5.23509	5.23509	819.71	0.360312	0.360312	4050.11	1.78027	1.78027	2031	0.892747	0.929519	343.959	0.151191	0.151191	370.24	0.162743	0.162743
DNuniqueD	839	839	997.479	1.18889	1.18889	9.90326	0.0118036	0.0118036	0	0	0	418.9	0.499285	0.499285	7.67552	0.00914841	0.00914841	8.90801	0.0106174	0.0106174
DNuniqueD	5802	5802	31483.1	5.42624	5.42624	2357.9	0.406394	0.406394	1185.6	0.204343	0.204343	3972.5	0.684678	0.684678	250.894	0.0432426	0.0432426	235.096	0.0405197	0.0405197
DNuniqueD	1088	1088	5132.07	4.71698	4.71698	362.042	0.332759	0.332759	453.85	0.417142	0.417142	452.6	0.415993	0.415993	35.4033	0.0325398	0.0325398	43.6865	0.040153	0.040153
DNuniqueD	517	517	0	0	0	0	0	0	0	0	0	0	0	0	14.3916	0.0278368	0.0278368	3.59676	0.00695698	0.00695698
DNuniqueD	1188	1188	221.535	0.186477	0.186477	116.401	0.097981	0.097981	155.67	0.131035	0.131035	315	0.265152	0.544041	0	0	0	0.671202	0.000564985	0.000564985
DNuniqueD	672	672	69.0824	0.102801	0.102801	107.566	0.160068	0.160068	61.6473	0.0917371	0.0917371	69.5	0.103423	0.103423	12.6646	0.0188462	0.0188462	10.1264	0.015069	0.015069
DNuniqueD	1194	1194	4047.7	3.39004	3.39004	56.626	0.0474255	0.0474255	77.3413	0.064775	0.064775	464.2	0.388777	0.532339	48.1639	0.0403383	0.0403383	69.4256	0.0581454	0.0581454
DNuniqueD	770	770	44.6371	0.0579702	0.0579702	347.954	0.451888	0.451888	224.842	0.292003	0.292003	791.7	1.02818	1.02818	8.0593	0.0104666	0.0104666	12.4902	0.016221	0.016221
DNuniqueD	588	588	3779.28	6.42735	6.42735	411.035	0.69904	0.69904	20105.1	34.1924	34.1924	241.1	0.410034	0.410034	28.9751	0.0492774	0.0492774	56.9354	0.0968289	0.0968289
DNuniqueD	1445	1445	136.105	0.0941902	0.0941902	374.933	0.259469	0.259469	211.732	0.146527	0.146527	10.3	0.00712803	0.00712803	13.9119	0.0096276	0.0096276	7.11327	0.00492268	0.00492268
DNuniqueD	527	527	98.1325	0.18621	0.18621	5.9376	0.0112668	0.0112668	9.69696	0.0184003	0.0184003	0	0	0	0	0	0	1.05787	0.00200734	0.00200734
DNuniqueD	971	971	180.596	0.18599	0.18599	306.52	0.315675	0.315675	157.431	0.162133	0.162133	483.1	0.497528	0.497528	7.67552	0.00790476	0.00790476	2.54619	0.00262223	0.00262223
DNuniqueD	2298	2298	7745.15	3.37039	3.37039	398.245	0.173301	0.173301	154.287	0.0671398	0.0671398	2043.5	0.889252	1.31584	43.1748	0.018788	0.018788	70.9577	0.030878	0.030878
DNuniqueD	1283	1283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNuniqueD	1031	1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16731	0.00113221	0.00113221
DNuniqueD	2394	2394	740.167	0.309176	0.309176	713.382	0.297987	0.297987	332.853	0.139036	0.139036	1463.9	0.611487	0.739717	70.9986	0.0296569	0.0296569	82.6015	0.0345036	0.0345036
DNuniqueD	609	609	44.6071	0.0732465	0.0732465	129.209	0.212166	0.212166	220.062	0.361349	0.361349	164.4	0.269951	0.269951	51.3301	0.0842858	0.0842858	42.2492	0.0693748	0.0693748
DNuniqueD	402	402	42.0999	0.104726	0.104726	0	0	0	36.4776	0.0907402	0.0907402	0	0	0	0	0	0	0.109435	0.000272226	0.000272226
DNuniqueD	6296	6296	23984.3	3.80946	3.80946	1391.55	0.221021	0.221021	144486	22.9488	22.9488	7025	1.11579	1.11579	2177.59	0.345869	0.345869	3168.83	0.503308	0.503308
DNuniqueD	562	562	64.0602	0.113986	0.113986	48.4045	0.086129	0.086129	0	0	0	110.2	0.196085	0.196085	8.49104	0.0151086	0.0151086	7.12786	0.012683	0.012683
DNuniqueD	2689	2689	7621.81	2.83444	2.83444	664.267	0.247031	0.247031	5085.52	1.89123	1.89123	19310.9	7.18144	7.18144	403.493	0.150053	0.150053	464.041	0.17257	0.17257
DNuniqueD	642	642	7923.4	12.3418	12.3418	338.289	0.52693	0.52693	759.475	1.18298	1.18298	1046.7	1.63037	1.63037	31.9014	0.0496907	0.0496907	33.312	0.0518879	0.0518879
DNuniqueD	2038	2038	10494.1	5.1492	5.1492	1032.8	0.506772	0.506772	18209.2	8.93482	8.93482	3169.3	1.5551	1.5551	271.138	0.133041	0.133041	412.585	0.202446	0.202446
DNuniqueD	3402	3402	17056.6	5.0137	5.0137	877.336	0.257888	0.257888	48270.2	14.1888	14.1888	3188.2	0.937155	0.937155	622.485	0.182976	0.182976	840.899	0.247178	0.247178
DNuniqueD	1260	1260	6021.49	4.77896	4.77896	160.878	0.127681	0.127681	119.359	0.0947293	0.0947293	162.8	0.129206	0.129206	32.8608	0.02608	0.02608	69.4912	0.0551518	0.0551518
DNuniqueD	2116	2116	18915.5	8.93927	8.93927	1847.23	0.872981	0.872981	537.901	0.254207	0.254207	1959.1	0.925851	0.925851	287.064	0.135664	0.135664	395.6	0.186957	0.186957
DNuniqueD	1434	1434	118.714	0.0827849	0.0827849	108.903	0.0759434	0.0759434	94.2428	0.0657202	0.0657202	69	0.0481172	0.0525114	24.8975	0.0173623	0.0173623	6.09188	0.00424817	0.00424817
DNuniqueD	841	841	105.738	0.125729	0.125729	184.244	0.219077	0.219077	0	0	0	168.1	0.199881	0.216624	0	0	0	4.23149	0.00503149	0.00503149
DNuniqueD	646	646	0	0	0	112.445	0.174064	0.174064	115.107	0.178185	0.178185	0	0	0	15.2551	0.0236147	0.0236147	5.67603	0.00878642	0.00878642
DNuniqueD	753	753	701.816	0.932027	0.932027	5.41873	0.00719619	0.00719619	55.414	0.073591	0.073591	353.7	0.469721	0.469721	6.71608	0.0089191	0.0089191	7.96687	0.0105802	0.0105802
DNuniqueD	1102	1102	20.5503	0.0186481	0.0186481	118.892	0.107888	0.107888	31.6321	0.0287043	0.0287043	0	0	0	0	0	0	1.08705	0.000986438	0.000986438
DNuniqueD	658	658	114.933	0.17467	0.17467	118.892	0.180688	0.180688	52.0322	0.0790764	0.0790764	0	0	0	0	0	0	4.50142	0.00684107	0.00684107
DNuniqueD	2354	2354	322.974	0.137202	0.137202	890.735	0.378392	0.378392	102.131	0.043386	0.043386	2081.5	0.88424	0.926346	3452.4	1.46661	1.46661	784.401	0.33322	0.33322
DNuniqueD	605	605	298.868	0.493997	0.493997	316.303	0.522815	0.522815	135.487	0.223946	0.223946	0	0	0	12.7126	0.0210125	0.0210125	5.39879	0.00892361	0.00892361
DNuniqueD	453	453	105.738	0.233417	0.233417	0	0	0	0	0	0	0	0	0	15.351	0.0338875	0.0338875	1.25486	0.0027701	0.0027701
DNuniqueD	1473	1473	9643.27	6.54669	6.54669	517.709	0.351466	0.351466	346.365	0.235142	0.235142	893.7	0.606721	0.606721	92.8738	0.0630508	0.0630508	150.933	0.102466	0.102466
DNuniqueD	425	425	0	0	0	106.012	0.249441	0.249441	182.094	0.428457	0.428457	121.8	0.286588	0.286588	6.14042	0.014448	0.014448	7.03302	0.0165483	0.0165483
DNuniqueD	557	557	2.75838	0.00495221	0.00495221	12.88	0.0231239	0.0231239	0	0	0	309.3	0.555296	0.555296	36.7466	0.0659723	0.0659723	17.4877	0.0313963	0.0313963
DNuniqueD	446	446	130.577	0.292775	0.292775	294.276	0.659811	0.659811	63.639	0.142688	0.142688	81	0.181614	0.181614	19.5246	0.0437772	0.0437772	4.57438	0.0102565	0.0102565
DNuniqueD	5497	5497	504.231	0.0917284	0.0917284	471.905	0.0858478	0.0858478	0	0	0	1506	0.273968	0.94125	264.805	0.0481727	0.0481727	336.673	0.0612467	0.0612467
DNuniqueD	8967	8967	4202.83	0.4687	0.4687	2430.76	0.271078	0.271078	1329.82	0.148302	0.148302	5453.1	0.60813	0.60813	4631.22	0.516474	0.516474	1012.93	0.112962	0.112962
DNuniqueD	995	995	0	0	0	8.91693	0.00896174	0.00896174	113.806	0.114377	0.114377	1086.5	1.09196	1.09196	13.4322	0.0134997	0.0134997	5.39879	0.00542592	0.00542592
DNuniqueD	1174	1174	0	0	0	0	0	0	0	0	0	384.6	0.327598	0.80125	0	0	0	0	0	0
DNuniqueD	1283	1283	8441.41	6.57943	6.57943	554.275	0.432015	0.432015	602.282	0.469432	0.469432	797.2	0.621356	0.621356	66.2493	0.0516363	0.0516363	136.699	0.106546	0.106546
DNuniqueD	1365	1365	4201.23	3.07783	3.07783	426.481	0.31244	0.31244	5770.39	4.22739	4.22739	1903	1.39414	1.39414	102.18	0.0748574	0.0748574	75.3278	0.0551852	0.0551852
DNuniqueD	680	680	7395.39	10.8756	10.8756	361.042	0.530944	0.530944	1301.33	1.91371	1.91371	1004.7	1.4775	1.4775	91.1468	0.134039	0.134039	93.4137	0.137373	0.137373
DNuniqueD	1161	1161	3273.26	2.81935	2.81935	134.53	0.115875	0.115875	223.679	0.192661	0.192661	1839.8	1.58467	1.58467	60.4927	0.052104	0.052104	58.3508	0.050259	0.050259
DNuniqueD	780	780	1650.29	2.11576	2.11576	172.248	0.220831	0.220831	115.767	0.14842	0.14842	787.9	1.01013	1.01013	36.5067	0.0468035	0.0468035	16.7873	0.0215222	0.0215222
DNuniqueD	553	553	2396.21	4.33311	4.33311	461.079	0.833777	0.833777	0	0	0	410.1	0.741591	0.741591	27.44	0.0496203	0.0496203	33.7352	0.0610039	0.0610039
DNuniqueD	483	483	696.953	1.44297	1.44297	0	0	0	0	0	0	1523.3	3.15383	3.15383	79.7774	0.165171	0.165171	16.0578	0.0332459	0.0332459
DNuniqueD	838	838	330.023	0.393822	0.393822	189.142	0.225706	0.225706	70.0577	0.0836011	0.0836011	123.1	0.146897	0.146897	42.9829	0.0512923	0.0512923	12.6069	0.015044	0.015044
DNuniqueD	456	456	0	0	0	78.2708	0.171647	0.171647	67.3358	0.147666	0.147666	0	0	0	3.74182	0.00820575	0.00820575	1.6853	0.00369583	0.00369583
DNuniqueD	960	960	1865.87	1.94361	1.94361	933	0.971875	0.971875	149.924	0.156171	0.156171	797.6	0.830833	0.830833	126.934	0.132223	0.132223	108.968	0.113508	0.113508
DNuniqueD	6762	6762	29971.3	4.43232	4.43232	4085.93	0.604248	0.604248	2543.89	0.376204	0.376204	7858.7	1.16219	1.16219	1304.65	0.192938	0.192938	1478.71	0.21868	0.21868
DNuniqueD	1535	1535	3925.69	2.55745	2.55745	778.258	0.507009	0.507009	134.79	0.0878109	0.0878109	444.3	0.289446	0.289446	71.4783	0.0465657	0.0465657	33.4871	0.0218157	0.0218157
DNuniqueD	1930	1930	10032.8	5.19834	5.19834	989.748	0.512823	0.512823	67456.9	34.9517	34.9517	25252.7	13.0843	13.0843	3997.03	2.071	2.071	7141.93	3.70048	3.70048
DNuniqueD	861	861	4764.56	5.53375	5.53375	221.284	0.257009	0.257009	64.3742	0.0747668	0.0747668	538.2	0.625087	0.643011	63.1791	0.0733788	0.0733788	100.294	0.116485	0.116485
DNuniqueD	2869	2869	9753.07	3.39947	3.39947	873.867	0.304589	0.304589	673.831	0.234866	0.234866	22122.9	7.71101	7.71101	447.579	0.156005	0.156005	649.358	0.226336	0.226336
DNuniqueD	426	426	1590.37	3.73325	3.73325	56.9741	0.133742	0.133742	64.5937	0.151628	0.151628	125.5	0.294601	0.294601	7.67552	0.0180177	0.0180177	3.79374	0.0089055	0.0089055
DNuniqueD	716	716	634.816	0.886615	0.886615	44.578	0.0622598	0.0622598	83.0769	0.116029	0.116029	121.4	0.169553	0.169553	3.83776	0.00536	0.00536	7.41239	0.0103525	0.0103525
DNuniqueD	1715	1715	8021.09	4.67702	4.67702	314.543	0.183407	0.183407	551.559	0.321609	0.321609	1576.3	0.919125	0.986421	167.422	0.0976223	0.0976223	149.072	0.0869227	0.0869227
DNuniqueD	2170	2170	12855.1	5.92401	5.92401	809.776	0.373169	0.373169	473.359	0.218138	0.218138	1841.7	0.84871	0.84871	234.103	0.107882	0.107882	236.927	0.109183	0.109183
DNuniqueD	684	684	259.281	0.379065	0.379065	105.7	0.154532	0.154532	25729.4	37.6161	37.6161	8739.3	12.7768	12.7768	970.57	1.41896	1.41896	2373.51	3.47005	3.47005
DNuniqueD	1182	1182	3509.39	2.96903	2.96903	436.009	0.368874	0.368874	405.117	0.342739	0.342739	1956.2	1.65499	1.65499	94.9846	0.0803592	0.0803592	137.173	0.116052	0.116052
DNuniqueD	798	798	3476.78	4.35687	4.35687	174.848	0.219108	0.219108	127.989	0.160387	0.160387	1184.4	1.48421	1.48421	30.7021	0.0384738	0.0384738	18.779	0.0235326	0.0235326
DNuniqueD	1057	1057	2030.71	1.9212	1.9212	986.656	0.933449	0.933449	264.17	0.249924	0.249924	2047.8	1.93737	1.93737	133.458	0.126261	0.126261	202.112	0.191213	0.191213
DNuniqueD	991	991	475.271	0.479587	0.479587	234.195	0.236322	0.236322	168.009	0.169535	0.169535	13537.2	13.6601	13.6601	328.608	0.331593	0.331593	505.597	0.510189	0.510189
DNuniqueD	3066	3066	11472.9	3.74196	3.74196	720.175	0.234891	0.234891	576.768	0.188117	0.188117	2234.2	0.728702	0.728702	119.498	0.0389753	0.0389753	132.599	0.0432481	0.0432481
DNuniqueD	622	622	4693.51	7.54583	7.54583	398.226	0.640234	0.640234	170.006	0.273321	0.273321	1016.4	1.63408	1.63408	57.6624	0.0927048	0.0927048	66.0258	0.106151	0.106151
DNuniqueD	1165	1165	734.219	0.630231	0.630231	403.316	0.346194	0.346194	43.5404	0.0373738	0.0373738	2515.3	2.15906	2.46598	27.8238	0.0238831	0.0238831	53.7691	0.0461537	0.0461537
DNuniqueD	823	823	53.5739	0.0650959	0.0650959	122.7	0.149089	0.149089	4244.77	5.15768	5.15768	474.5	0.576549	0.576549	87.2611	0.106028	0.106028	43.5989	0.0529756	0.0529756
