DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
1	878	0	0	320.025	0.364493	65.0403	0.0740778	0	0	8.18574	0.00932317	28.9751	0.0330013
1	470	0	0	0	0	8.80893	0.0187424	153	0.325532	0.933844	0.0019869	4.22154	0.00898199
1	831	317.214	0.381725	0	0	0	0	227.1	0.273285	15.3355	0.0184543	23.2185	0.0279404
1	701	86.6628	0.123627	206.319	0.294321	0	0	224.7	0.320542	8.36083	0.011927	26.4806	0.0377754
1	601	0	0	88.1811	0.146724	110.951	0.184611	112	0.186356	5.42797	0.00903157	6.86	0.0114143
1	718	0	0	109.975	0.153169	0	0	69.3	0.0965181	6.24509	0.00869789	11.3214	0.015768
1	535	97.6463	0.182516	84.2597	0.157495	41.5398	0.0776445	138.1	0.258131	4.50871	0.0084275	13.3842	0.0250172
1	609	1140.4	1.87258	192.166	0.315544	33.1148	0.0543757	0	0	33.0056	0.0541963	55.9354	0.0918479
1	588	113.026	0.192221	172.17	0.292806	0	0	0	0	6.94547	0.011812	15.351	0.0261072
1	583	79.0032	0.135512	10.3909	0.0178232	1.38537	0.00237628	37.7	0.0646655	7.54372	0.0129395	20.8678	0.0357939
1	362	507.235	1.4012	0	0	0	0	200	0.552486	6.34723	0.0175338	26.7684	0.0739458
1	686	241.483	0.352015	121.561	0.177203	119.545	0.174264	471.6	0.687464	12.6799	0.0184838	36.2668	0.0528671
1	862	8.58156	0.00995541	116.911	0.135627	0	0	69.9	0.0810905	7.82095	0.00907303	26.6245	0.0308869
1	730	359.794	0.492869	81.6969	0.111914	0	0	46.4	0.0635616	6.5661	0.00899466	6.47622	0.00887153
1	416	92.3158	0.221913	0	0	52.7974	0.126917	4.9	0.0117788	3.04959	0.00733074	0	0
1	661	267.563	0.404785	0	0	54.3278	0.0821903	69	0.104387	8.63807	0.0130682	18.3733	0.0277962
1	1069	33.6584	0.0314859	59.689	0.0558363	0	0	331.2	0.322179	6.21591	0.00581469	14.3916	0.0134627
1	638	315.777	0.494948	77.7294	0.121833	0	0	0	0	1.16731	0.00182964	14.1038	0.0221062
1	865	105.738	0.12224	72.3262	0.0836141	72.6921	0.0840371	0	0	8.9153	0.0103067	2.7344	0.00316116
1	664	0	0	0	0	28.3331	0.0426703	218.9	0.329669	8.95179	0.0134816	19.3807	0.0291878
1	981	83.0277	0.0846358	85.7031	0.087363	84.6867	0.0863269	219	0.223242	13.3657	0.0136245	27.8238	0.0283627
1	512	1.7604	0.00343828	93.0793	0.181795	0	0	0	0	4.49413	0.0087776	0.767552	0.00149913
1	796	62.657	0.0787148	12.1228	0.0152296	0	0	63	0.164921	0.53988	0.000678241	11.993	0.0150666
1	1179	286.535	0.243033	346.24	0.293672	106.704	0.0905035	199.8	0.189384	9.38951	0.00796396	22.0671	0.0187168
1	893	73.7519	0.082589	267.307	0.299336	14.7763	0.0165468	394.3	0.888063	2.84531	0.00318623	21.5874	0.024174
1	971	0	0	163.564	0.168449	73.1819	0.0753675	14.6	0.0161863	5.3988	0.00556004	0	0
1	677	0	0	0	0	0	0	0	0	5.39879	0.00797458	0	0
1	886	231.825	0.261653	423.318	0.477785	0	0	1.3	0.00146727	6.97465	0.00787207	11.7052	0.0132113
1	640	0	0	217.984	0.3406	44.3804	0.0693444	271	0.423437	5.09237	0.00795684	0.911468	0.00142417
1	1049	105.738	0.100799	169.422	0.161508	123.194	0.117439	25.5	0.0243089	6.91629	0.00659322	42.6471	0.040655
1	786	4.401	0.00559924	101.055	0.128569	0	0	14.7	0.0209402	4.27526	0.00543926	14.3916	0.0183099
1	432	0	0	78.2708	0.181182	14.5384	0.0336537	0	0	5.51552	0.0127674	0	0
1	641	79.708	0.12435	46.7542	0.0729395	88.4796	0.138034	1916.5	2.98986	15.0656	0.0235032	14.3916	0.0224518
1	507	0	0	0	0	0	0	0	0	4.39199	0.00866271	0	0
1	774	0	0	0	0	9.69759	0.0125292	0	0	5.33313	0.00689035	14.3916	0.0185938
1	480	0	0	118.892	0.247692	87.9957	0.183324	0	0	3.92507	0.00817722	10.1221	0.0210877
1	982	186.07	0.18948	61.3767	0.0625017	58.2975	0.059366	510.1	0.51945	12.0816	0.0123031	28.7832	0.0293108
1	829	0	0	0	0	0	0	391.8	0.472618	9.21443	0.0111151	32.9568	0.0397549
1	505	52.6095	0.104177	21.7738	0.0431165	0	0	141.4	0.28	4.07828	0.0080758	5.6607	0.0112093
1	922	1192.26	1.29313	27.7416	0.0300885	0	0	0	0	8.94448	0.00970118	24.2738	0.0263274
1	469	0	0	163.215	0.348007	42.4952	0.0906082	0	0	6.04811	0.0128958	11.4653	0.0244463
1	1170	80.0069	0.0683819	191.957	0.164066	113.636	0.0971244	353	0.301709	6.82144	0.00583029	7.00391	0.00598625
1	770	94.0001	0.122078	192.03	0.249389	109.163	0.141771	535.2	0.695065	7.60938	0.00988231	18.3733	0.0238614
1	686	302.269	0.440625	112.434	0.163898	0	0	859	1.25219	7.28107	0.0106138	23.5063	0.0342657
1	444	249.175	0.561205	33.6862	0.0758698	0	0	17.5	0.0394144	9.81267	0.0221006	25.8089	0.0581282
1	702	168.262	0.239689	96.1047	0.136901	0	0	120.7	0.19312	4.0345	0.00574715	23.4583	0.0334164
1	930	93.5033	0.100541	374.354	0.402532	108.484	0.11665	368	0.395699	8.56511	0.00920979	14.2477	0.0153201
1	604	0	0	308.149	0.510181	146.915	0.243236	63.3	0.104801	2.80154	0.0046383	20.1482	0.033358
1	332	23.9851	0.0722442	4.1235	0.0124202	0	0	23.1	0.0695783	1.19649	0.00360388	14.0078	0.0421922
1	561	52.4092	0.0934211	118.892	0.211929	0	0	44.9	0.0800357	2.15952	0.0038494	7.67552	0.0136819
1	872	557.731	0.639599	0	0	0	0	0	0	6.60987	0.00758012	6.71608	0.00770193
1	519	239.258	0.460998	195.564	0.376809	0	0	119.4	0.230058	3.04959	0.00587589	8.53902	0.0164528
1	569	121.237	0.21307	118.892	0.20895	0	0	125.7	0.220914	4.67652	0.00821884	6.71608	0.0118033
1	977	0	0	334.339	0.34221	260.639	0.266775	143.7	0.147083	3.35601	0.00343501	20.1482	0.0206226
1	770	30.3422	0.0394054	25.76	0.0334546	110.951	0.144092	367.8	0.477662	4.64004	0.00602603	16.5983	0.0215562
1	712	105.738	0.148508	123.846	0.173941	0	0	107.2	0.150562	5.19451	0.00729566	6.71608	0.0094327
1	1006	207.448	0.20621	377.179	0.374929	126.411	0.125657	460.9	0.524346	2.23247	0.00221916	18.5172	0.0184068
1	813	105.738	0.130059	228.87	0.281513	5.52807	0.00679959	63.1	0.0776138	6.77038	0.00832765	6.71608	0.00826086
1	579	0	0	0	0	0	0	41.7	0.0738053	4.97564	0.00859351	0	0
1	514	128.725	0.250437	218.443	0.424987	64.2751	0.125049	0	0	4.18771	0.00814729	0	0
1	27839	0	0	0	0	110.951	0.00398546	478.4	0.854286	253.554	0.00910786	319.494	0.0114765
1	410	99.1923	0.241932	86.1467	0.210114	13.6113	0.0331982	2476.4	6.04	16.8092	0.0409981	0.863496	0.00210609
1	565	105.68	0.187043	332.267	0.588083	0	0	0	0	11.5636	0.0204666	0	0
1	1087	87.8547	0.0808231	0	0	0	0	11.9	0.0109476	13.5772	0.0124906	29.215	0.0268767
1	696	105.738	0.151922	0	0	0	0	0	0	2.33461	0.00335433	14.3916	0.0206776
1	1543	263.73	0.170921	277.866	0.180082	0.92358	0.000598561	0	0	4.18771	0.002714	24.8015	0.0160736
1	1095	0	0	118.892	0.108578	0	0	0	0	4.47224	0.00408424	20.2442	0.0184878
1	1540	365.026	0.23703	286.333	0.18593	0	0	383.9	0.249286	8.29517	0.00538647	19.0929	0.012398
1	614	71.7344	0.116831	5.93796	0.00967094	0	0	65.2	0.106189	2.22518	0.00362406	7.67552	0.0125008
1	1251	212.201	0.169625	69.2952	0.0553919	89.2051	0.071307	158.1	0.126379	8.22951	0.00657835	0	0
1	281	118.61	0.422101	0	0	92.5868	0.32949	28	0.0996441	2.50971	0.00893135	12.1369	0.0431919
1	633	174.565	0.275774	24.2711	0.038343	0	0	0	0	2.65562	0.0041953	14.0558	0.022205
1	1292	290.55	0.224884	0	0	0	0	649.3	0.5375	9.83456	0.00761189	18.9969	0.0147035
1	645	168.93	0.261908	102.127	0.158337	95.6475	0.148291	273.6	0.424186	3.28305	0.00509	27.9677	0.0433607
1	1237	94.1426	0.0761056	0	0	196.485	0.15884	1123.3	1.30616	13.8618	0.011206	46.0531	0.0372297
1	1123	0	0	0	0	60.4492	0.0538283	0	0	11.5563	0.0102906	15.0632	0.0134134
1	371	317.215	0.855027	0	0	0	0	0	0	11.3156	0.0305002	29.215	0.0787465
1	561	0	0	0	0	0	0	0	0	5.96785	0.0106379	13.4322	0.0239433
1	1231	38.6173	0.0313707	25.76	0.0209261	110.951	0.0901309	214.5	0.174249	7.17164	0.00582586	0	0
1	710	119.472	0.16827	104.604	0.147329	0	0	629.2	0.886197	3.21009	0.00452125	0	0
1	665	772.35	1.16143	118.892	0.178786	65.8055	0.0989556	0	0	3.85941	0.00580362	11.6572	0.0175296
1	1057	143.341	0.135611	0	0	0	0	1106.7	1.04702	13.5626	0.0128313	37.0344	0.0350373
1	385	194.663	0.505617	0	0	0	0	78.6	0.204156	5.41338	0.0140607	14.3916	0.0373808
1	1865	512.345	0.274716	105.502	0.0565693	78.466	0.0420729	453.6	0.328696	17.7795	0.00953326	29.7427	0.0159478
1	874	0	0	62.3984	0.071394	0	0	0	0	6.0554	0.00692838	8.44307	0.00966027
1	488	0	0	116.921	0.239593	27.5465	0.0564477	0	0	0.890072	0.00182392	4.89314	0.0100269
1	312	0	0	22.0398	0.0706403	0	0	0	0	1.92605	0.00617325	0	0
1	548	10.5624	0.0192745	13.3604	0.0243803	16.6236	0.030335	7.9	0.0144161	7.58749	0.0138458	11.8971	0.02171
1	926	105.738	0.114188	0	0	0	0	0	0	4.04909	0.00437267	14.2477	0.0153863
1	983	462.232	0.470225	85.6644	0.0871459	210.347	0.213984	5.2	0.00528993	8.42649	0.00857222	1.67902	0.00170806
1	396	0	0	0	0	0	0	57.9	0.146212	2.15951	0.00545332	10.362	0.0261665
1	838	0	0	118.892	0.141876	0	0	425.3	0.507518	7.44887	0.00888887	0.047972	5.72E-05
1	1465	237.482	0.162104	161.7	0.110375	0	0	514	0.406003	9.4187	0.00642915	3.98168	0.00271787
1	523	53.3844	0.102073	0	0	40.6327	0.0776916	0	0	1.45913	0.00278993	6.71608	0.0128415
1	1137	105.738	0.0929973	67.3146	0.0592037	49.5879	0.0436129	40.3	0.0354442	8.25139	0.00725716	0	0
1	957	0	0	23.7641	0.0248318	0	0	188.8	0.197283	13.6721	0.0142864	7.67552	0.0080204
1	769	0	0	237.796	0.309227	73.4573	0.0955231	0	0	4.12205	0.00536027	30.3183	0.0394256
1	599	4.401	0.00734725	0	0	0	0	528.1	0.881636	2.61185	0.00436034	7.67552	0.0128139
1	966	94.6235	0.0979539	467.489	0.483943	0	0	559.2	0.578882	10.5933	0.0109661	25.1373	0.0260221
1	417	620.985	1.48917	0	0	0	0	261.7	0.627578	10.2212	0.0245113	18.9969	0.0455562
1	823	211.476	0.256957	344.181	0.418203	0	0	493	0.599028	8.67455	0.0105402	24.6576	0.0299606
1	746	170.708	0.228831	0	0	70.2207	0.0941297	171.9	0.230429	8.96637	0.0120193	7.67552	0.0102889
1	1041	105.738	0.101573	10.6382	0.0102192	0	0	0	0	3.98343	0.00382654	20.7239	0.0199077
1	921	178.401	0.193703	305.114	0.331285	110.951	0.120468	410.5	0.445711	5.77087	0.00626587	42.6951	0.0463573
1	1660	0	0	0	0	0	0	254.2	0.153133	13.1833	0.00794173	22.0671	0.0132934
1	783	54.839	0.070037	118.892	0.151842	55.8581	0.0713386	209.4	0.373262	5.8803	0.00750996	0	0
1	896	136.718	0.152587	648.189	0.723426	2.29554	0.00256199	173.9	0.194085	10.8341	0.0120916	6.71608	0.00749563
1	698	76.4969	0.109594	233.263	0.334187	308.563	0.442067	305.2	0.437249	4.38469	0.0062818	15.351	0.0219929
1	1698	61.8476	0.0364238	0	0	110.951	0.0653422	86.9	0.0511779	6.73389	0.00396578	29.4548	0.0173468
1	598	84.1867	0.14078	189.824	0.317432	0	0	0	0	1.28404	0.00214722	2.49455	0.00417148
1	804	84.4848	0.105081	102.118	0.127012	1.81976	0.00226338	115.3	0.143408	9.99506	0.0124317	10.314	0.0128283
1	802	165.897	0.206854	0	0	16.3751	0.0204178	505.7	0.630549	7.12057	0.00887851	32.8129	0.0409138
1	1051	0	0	0	0	0	0	403.8	0.471729	4.58167	0.00435935	13.8159	0.0131455
1	345	89.2417	0.258672	0	0	0	0	0	0	3.18091	0.00922003	0	0
1	828	11.0335	0.0133255	54.9406	0.0663533	0	0	77.8	0.0939614	7.79177	0.00941035	6.71608	0.00811121
1	1109	433.481	0.390875	247.344	0.223033	78.8414	0.0710924	263.9	0.271223	6.97465	0.00628914	7.67552	0.00692112
1	595	0	0	0	0	0	0	0	0	0	0	0	0
1	481	76.971	0.160023	166.919	0.347024	14.7773	0.030722	78.3	0.162786	16.1526	0.0335813	5.46881	0.0113697
1	1084	168.891	0.155803	140.67	0.129769	78.8135	0.0727062	96.6	0.0891144	7.55831	0.00697261	7.67552	0.00708074
1	548	0	0	0	0	0	0	0	0	0	0	0	0
1	849	0	0	0	0	0	0	0	0	0	0	0	0
1	565	0	0	0	0	0	0	0	0	0	0	0	0
1	644	102.35	0.158929	0	0	1.4476	0.00224783	54.3	0.0843168	0.780637	0.00121217	0	0
1	501	0	0	39.0993	0.0780426	13.0081	0.0259642	12.7	0.0253493	5.09237	0.0101644	0	0
1	468	105.738	0.225936	0	0	0	0	192.1	0.41047	10.9143	0.0233212	7.62755	0.0162982
1	960	105.738	0.110144	328.951	0.342657	0	0	0	0	7.87932	0.00820763	6.71608	0.00699592
1	308	0	0	0	0	0	0	73.4	0.238312	5.77087	0.0187366	6.71608	0.0218055
1	374	193.247	0.516703	322.263	0.861665	167.481	0.447809	0	0	2.90367	0.00776383	0	0
1	990	1.73928	0.00175685	0	0	70.8633	0.0715791	349.3	0.352828	7.22271	0.00729567	18.805	0.018995
1	789	65.977	0.0836211	235.865	0.298942	0	0	74	0.0937896	0	0	7.67552	0.00972816
1	1290	208.853	0.161901	0	0	2.77074	0.00214786	539.5	0.418866	5.58119	0.0043265	5.51678	0.00427657
1	587	0	0	175.119	0.29833	0	0	0.4	0.000894855	0	0	0.527692	0.000898964
1	494	6.82154	0.0138088	156.154	0.316101	86.6792	0.175464	55.8	0.112955	3.45084	0.00698552	0	0
1	678	0	0	237.806	0.350746	0	0	0	0	3.356	0.00494986	0	0
1	1535	379.996	0.247555	103.447	0.0673922	285.654	0.186094	289.2	0.202096	11.1186	0.00724338	28.8792	0.0188138
1	1022	0	0	118.892	0.116333	110.951	0.108563	224.3	0.219472	12.4756	0.012207	13.4322	0.013143
1	587	225.684	0.384471	78.3145	0.133415	0	0	44.5	0.0758092	4.2023	0.00715894	15.3511	0.0261517
1	428	127.805	0.29861	0	0	0	0	0	0	5.76358	0.0134663	7.67552	0.0179335
1	366	0	0	149.919	0.409616	0	0	268.1	0.732514	6.909	0.0188771	7.67552	0.0209714
1	599	0	0	0	0	1.53036	0.00255486	0	0	2.53159	0.00422636	6.71608	0.0112122
1	1652	0	0	0	0	104.58	0.063305	101.2	0.093617	7.20811	0.00436326	23.7941	0.0144032
1	605	118.714	0.196221	270.522	0.447144	0	0	124.9	0.206446	2.90367	0.00479946	0	0
1	591	89.1876	0.15091	66.3816	0.112321	0	0	288.7	0.488494	2.40757	0.00407372	0	0
1	524	211.477	0.403581	118.892	0.226894	0	0	0	0	3.96884	0.00757412	11.2254	0.0214226
1	398	49.7231	0.124932	28.2153	0.0708927	0	0	269.6	0.677387	5.01942	0.0126116	0	0
1	634	73.2262	0.115499	86.8027	0.136913	6.92685	0.0109256	69	0.108833	5.50093	0.00867654	7.67552	0.0121065
1	1128	104.623	0.0927506	369.486	0.327558	110.951	0.0983609	223.2	0.226599	8.84234	0.00783896	27.8238	0.0246665
1	396	7.35568	0.0185749	73.317	0.185144	85.7002	0.216415	389.4	1.15207	2.40027	0.00606129	0	0
1	632	4.5973	0.00727421	0	0	0	0	27.4	0.0433544	6.37642	0.0100893	5.85258	0.00926042
1	716	0	0	0	0	0	0	201.3	0.281145	10.8268	0.0151212	6.71608	0.00938
1	986	0	0	0	0	0	0	0	0	0	0	0	0
1	1607	155.176	0.0965627	268.941	0.167356	140.02	0.087131	0	0	4.50872	0.00280568	34.8757	0.0217023
1	930	30.9588	0.033289	13.1129	0.0140999	0	0	26.2	0.028172	6.12835	0.00658963	7.67552	0.00825325
1	866	68.04	0.0785682	123.846	0.14301	51.2671	0.0591998	31.7	0.0557118	0	0	13.3842	0.0154552
1	400	46.8925	0.117231	0	0	0	0	0	0	3.21009	0.00802523	7.24377	0.0181094
1	888	102.659	0.115607	63.8431	0.0718953	89.7138	0.101029	151.7	0.241561	4.74218	0.0053403	52.1456	0.0587225
1	553	219.751	0.397381	223.726	0.404568	55.7051	0.100733	16.4	0.0296564	2.08656	0.00377316	15.6869	0.0283668
1	729	145.275	0.199279	61.4277	0.084263	97.943	0.134353	220.4	0.302332	4.93186	0.00676525	7.67552	0.0105288
1	453	46.28	0.102163	113.828	0.251276	107.704	0.237758	68.7	0.151656	5.78546	0.0127714	18.2773	0.0403473
1	638	183.892	0.288232	118.892	0.186352	0	0	244.5	0.383229	12.6945	0.0198973	26.3846	0.0413552
1	950	0	0	0	0	0	0	0	0	0	0	0	0
1	903	0	0	0	0	0	0	0	0	0	0	0	0
1	503	0	0	0	0	0	0	0	0	0	0	0	0
1	1688	0	0	118.892	0.0704339	0	0	0	0	79.3769	0.0470242	37.4182	0.0221672
1	303	0	0	0	0	0	0	0	0	0	0	0	0
1	403	0	0	0	0	0	0	0	0	0.26994	0.000669826	0	0
1	1262	0	0	99.077	0.0785079	0	0	0	0	0	0	0	0
1	1440	0	0	0	0	0	0	0	0	0	0	7.67552	0.00533022
1	498	0	0	0	0	0	0	0	0	0	0	0	0
1	329	57.0065	0.173272	0	0	0	0	0	0	8.14926	0.0247698	2.49454	0.0075822
1	974	105.738	0.10856	69.3539	0.0712052	0	0	67.8	0.0696099	6.72661	0.00690617	0	0
1	685	0	0	141.68	0.206832	0	0	0	0	4.34091	0.0063371	6.71608	0.0098045
1	829	0	0	0	0	0	0	86.2	0.103981	7.87202	0.00949581	6.71608	0.00810142
1	763	968.195	1.26893	118.892	0.155822	0	0	25.5	0.0334207	7.87932	0.0103268	7.67552	0.0100597
1	455	393.53	0.864901	0	0	21.425	0.047088	111.3	0.244615	11.8555	0.026056	7.91538	0.0173964
1	633	2.75838	0.00435763	118.892	0.187824	70.3966	0.111211	0	0	10.3744	0.0163893	12.2808	0.019401
1	880	0	0	0	0	78.8135	0.0895608	0	0	1.86769	0.00212238	0	0
1	896	0	0	118.892	0.132692	0	0	634.6	0.708259	12.0233	0.0134188	7.67552	0.00856643
1	545	101.786	0.186764	0	0	56.543	0.103749	47.1	0.086422	2.80883	0.00515382	11.7531	0.0215654
1	803	85.3106	0.10624	0	0	0	0	0	0	7.02573	0.00874935	29.7427	0.0370394
1	661	211.476	0.319933	0	0	0	0	0	0	8.9153	0.0134876	21.1077	0.031933
1	1002	105.738	0.105527	504.236	0.503229	0	0	200.2	0.1998	5.86571	0.005854	0	0
1	330	102.857	0.311688	230.702	0.699096	0	0	3.5	0.0106061	3.25387	0.0098602	4.89314	0.0148277
1	657	0	0	216.956	0.330222	0	0	145.6	0.221613	5.50093	0.0083728	11.1295	0.0169399
1	372	0	0	0	0	0	0	181.3	0.487366	5.54471	0.0149051	8.25118	0.0221806
1	767	155.389	0.202593	0	0	0	0	681.6	1.02961	1.80203	0.00234945	7.67552	0.0100072
1	589	172.319	0.292561	303.53	0.515331	58.4391	0.0992175	249.1	0.42292	5.82924	0.00989684	7.67552	0.0130314
1	436	446.539	1.02417	0	0	0	0	101.9	0.233716	5.02672	0.0115292	18.5652	0.0425807
1	689	0	0	0	0	0	0	0	0	0	0	0	0
1	667	32.1811	0.0482475	0	0	0	0	0	0	3.75727	0.00563308	7.09986	0.0106445
1	400	0	0	80.1703	0.200426	81.2189	0.203047	352.1	0.88025	1.71448	0.0042862	13.672	0.0341801
1	468	105.738	0.225936	0	0	0	0	0	0	3.47273	0.00742037	0	0
1	520	0	0	0	0	104.118	0.200227	0	0	11.1915	0.0215222	0.863496	0.00166057
1	431	0	0	92.1416	0.213786	0	0	3.7	0.0126712	5.18722	0.0120353	7.67552	0.0178086
1	309	0	0	118.892	0.384765	0	0	99.5	0.322006	2.1741	0.00703594	0	0
1	968	284.113	0.293505	209.06	0.215971	220.358	0.227643	151.5	0.156508	4.11475	0.00425078	0	0
1	621	1.73928	0.00280077	254.281	0.409471	0	0	320.5	0.516103	8.03983	0.0129466	22.1151	0.0356121
1	433	51.5467	0.119045	0	0	0	0	3	0.00692841	2.8453	0.00657114	0	0
1	322	27.2862	0.0847398	0	0	15.2391	0.0473263	351.8	1.09255	1.1819	0.00367049	7.67552	0.023837
1	1003	105.738	0.105422	104.031	0.10372	0	0	0	0	3.77915	0.00376785	6.71608	0.00669599
1	516	190.329	0.368855	39.1238	0.0758212	0	0	0	0	1.02139	0.00197945	9.16265	0.0177571
1	992	125.109	0.126118	90.8156	0.091548	76.3646	0.0769805	72.8	0.0733871	7.76259	0.00782519	9.01874	0.00909147
1	642	0	0	19.8154	0.0308651	11.4777	0.017878	279.6	0.435514	2.1887	0.00340919	0	0
1	636	0	0	118.993	0.187096	7.07736	0.0111279	141.4	0.222327	3.64783	0.00573558	0	0
1	374	0	0	0	0	0	0	121.5	0.409091	0.240757	0.000643736	0.623636	0.00166748
1	462	0	0	0	0	0	0	121.7	0.26342	1.76555	0.00382154	0	0
1	383	0	0	0	0	0	0	247	0.644909	1.62693	0.00424787	4.36545	0.011398
