1	753	753	22.0671	0.0293056	0.0293056
2	2974	2974	1263.01	0.424683	0.424683
3	1070	1070	14.3916	0.0134501	0.0134501
4	571	571	0	0	0
5	807	807	32.0453	0.0397092	0.0397092
6	1159	1159	0	0	0
7	693	693	48.7396	0.0703312	0.0703312
8	831	831	27.0082	0.0325009	0.0325009
9	744	744	25.5211	0.0343026	0.0343026
10	1743	1743	43.1748	0.0247704	0.0247704
11	1120	1120	26.8643	0.023986	0.023986
12	459	459	0	0	0
13	1458	1458	34.0601	0.0233609	0.0233609
14	756	756	14.3916	0.0190365	0.0190365
15	757	757	19.1888	0.0253485	0.0253485
16	1136	1136	50.2747	0.0442559	0.0442559
17	5886	5886	111.151	0.018884	0.018884
18	412	412	0	0	0
19	616	616	8.7309	0.0141735	0.0141735
20	2838	2838	43.1748	0.0152131	0.0152131
21	705	705	2.7344	0.00387859	0.00387859
22	1039	1039	0	0	0
23	2368	2368	29.7426	0.0125602	0.0125602
24	502	502	1.72699	0.00344022	0.00344022
25	615	615	0	0	0
26	947	947	13.8639	0.0146398	0.0146398
27	2062	2062	13.4322	0.00651414	0.00651414
28	1047	1047	46.9646	0.0448564	0.0448564
29	885	885	40.8242	0.046129	0.046129
30	1662	1662	0	0	0
31	844	844	0	0	0
32	536	536	14.3916	0.02685	0.02685
33	851	851	39.8168	0.0467882	0.0467882
34	411	411	8.34713	0.0203093	0.0203093
35	650	650	25.713	0.0395585	0.0395585
36	1205	1205	22.0671	0.018313	0.018313
37	448	448	965.437	2.15499	2.15499
38	1077	1077	13.4322	0.0124718	0.0124718
39	1252	1252	1152.48	0.920512	0.920512
40	1942	1942	23.1225	0.0119065	0.0119065
41	968	968	0	0	0
42	2527	2527	0	0	0
43	998	998	19.4766	0.0195157	0.0195157
44	968	968	13.768	0.0142231	0.0142231
45	692	692	0	0	0
46	787	787	15.6868	0.0199325	0.0199325
47	1493	1493	5.42084	0.00363083	0.00363083
48	1152	1152	54.1124	0.0469726	0.0469726
49	686	686	8.15524	0.0118881	0.0118881
50	1117	1117	33.5804	0.030063	0.030063
51	1436	1436	32.4291	0.0225829	0.0225829
52	1593	1593	21.7313	0.0136418	0.0136418
53	1548	1548	13.4322	0.00867711	0.00867711
54	865	865	21.1077	0.0244019	0.0244019
55	704	704	13.0004	0.0184665	0.0184665
56	858	858	0	0	0
57	8769	8769	370.536	0.0422552	0.0422552
58	7558	7558	248.399	0.0328657	0.0328657
59	468	468	3.21412	0.00686779	0.00686779
60	1297	1297	22.1631	0.017088	0.017088
61	601	601	14.7754	0.0245847	0.0245847
62	1199	1199	71.2384	0.0594149	0.0594149
63	495	495	26.5285	0.053593	0.053593
64	718	718	11.8971	0.0165697	0.0165697
65	403	403	12.6166	0.0313068	0.0313068
66	627	627	0	0	0
67	957	957	5.51678	0.00576466	0.00576466
68	318	318	0	0	0
69	345	345	1.1993	0.00347623	0.00347623
70	734	734	15.3511	0.0209142	0.0209142
71	441	441	12.3768	0.0280653	0.0280653
72	1477	1477	62.3156	0.0421907	0.0421907
73	474	474	0	0	0
74	412	412	0	0	0
75	969	969	0	0	0
76	857	857	18.7091	0.0218309	0.0218309
77	442	442	6.71608	0.0151948	0.0151948
78	1372	1372	15.351	0.0111888	0.0111888
79	749	749	0	0	0
80	823	823	28.7832	0.0349735	0.0349735
81	1297	1297	38.1378	0.0294046	0.0294046
82	738	738	6.71608	0.00910038	0.00910038
83	1036	1036	6.04447	0.00583443	0.00583443
84	771	771	31.5176	0.0408789	0.0408789
85	989	989	0	0	0
86	862	862	0	0	0
87	1086	1086	0	0	0
88	1063	1063	14.3916	0.0135387	0.0135387
89	490	490	10.6498	0.0217343	0.0217343
90	658	658	7.67552	0.0116649	0.0116649
91	1101	1101	50.1787	0.0455756	0.0455756
92	428	428	0	0	0
93	1136	1136	0	0	0
94	717	717	0	0	0
95	1256	1256	0	0	0
96	1185	1185	14.3916	0.0121448	0.0121448
97	1219	1219	0	0	0
98	1020	1020	19.3327	0.0189536	0.0189536
99	1685	1685	22.307	0.0132386	0.0132386
100	433	433	16.3105	0.0376686	0.0376686
101	404	404	219.52	0.543367	0.543367
102	589	589	14.3916	0.024434	0.024434
103	1059	1059	31.8534	0.0300788	0.0300788
104	930	930	30.0305	0.0322908	0.0322908
105	1156	1156	67.7365	0.0585956	0.0585956
106	1223	1223	0	0	0
107	502	502	0	0	0
108	4888	4888	119.93	0.0245356	0.0245356
109	1083	1083	27.8238	0.0256914	0.0256914
110	528	528	11.7052	0.0221689	0.0221689
111	720	720	13.4322	0.0186558	0.0186558
112	758	758	35.4993	0.0468329	0.0468329
113	984	984	14.7754	0.0150156	0.0150156
114	947	947	0	0	0
115	973	973	26.1447	0.0268702	0.0268702
116	514	514	0	0	0
117	1092	1092	7.67552	0.00702886	0.00702886
118	2093	2093	0	0	0
119	684	684	0	0	0
120	1034	1034	37.1303	0.0359094	0.0359094
121	1470	1470	38.8573	0.0264336	0.0264336
122	867	867	21.1077	0.0243457	0.0243457
123	658	658	12.8565	0.0195387	0.0195387
124	660	660	26.8643	0.0407035	0.0407035
125	1276	1276	22.8347	0.0178955	0.0178955
126	623	623	20.1482	0.0323407	0.0323407
127	3055	3055	72.9175	0.0238682	0.0238682
128	755	755	32.8129	0.0434607	0.0434607
129	1130	1130	59.7731	0.0528966	0.0528966
130	1991	1991	61.9798	0.03113	0.03113
131	915	915	0	0	0
132	1155	1155	14.3916	0.0124603	0.0124603
133	764	764	0	0	0
134	1118	1118	176.633	0.15799	0.15799
135	1162	1162	22.0671	0.0189906	0.0189906
136	731	731	23.2184	0.0317626	0.0317626
137	1205	1205	22.0671	0.018313	0.018313
138	531	531	0	0	0
139	775	775	42.2154	0.0544714	0.0544714
140	461	461	0	0	0
141	1138	1138	6.71608	0.00590165	0.00590165
142	1054	1054	24.8015	0.0235309	0.0235309
143	1424	1424	13.4322	0.0094327	0.0094327
144	1096	1096	29.7426	0.0271374	0.0271374
145	1330	1330	29.7427	0.0223629	0.0223629
146	886	886	83.1835	0.0938865	0.0938865
147	864	864	100.453	0.116266	0.116266
148	713	713	15.351	0.0215302	0.0215302
149	2430	2430	41.7836	0.0171949	0.0171949
150	962	962	21.1077	0.0219415	0.0219415
151	1268	1268	14.5835	0.0115012	0.0115012
152	1298	1298	26.2887	0.0202532	0.0202532
153	310	310	51.474	0.166045	0.166045
154	437	437	27.7278	0.0634504	0.0634504
155	808	808	27.7278	0.0343166	0.0343166
156	8524	8524	79.6335	0.00934227	0.00934227
157	8077	8077	273.153	0.0338186	0.0338186
158	19056	19056	301.504	0.015822	0.015822
159	6486	6486	97.623	0.0150513	0.0150513
160	6962	6962	93.3056	0.0134021	0.0134021
161	12458	12458	477.801	0.038353	0.038353
162	30196	30196	1457.39	0.0482643	0.0482643
163	861	861	17.3179	0.0201137	0.0201137
164	12524	12524	890.456	0.0711	0.0711
165	19642	19642	754.888	0.0384323	0.0384323
166	26100	26100	393.371	0.0150717	0.0150717
167	7514	7514	142.957	0.0190254	0.0190254
168	6912	6912	131.443	0.0190167	0.0190167
169	1650	1650	25.1853	0.0152638	0.0152638
170	1073	1073	28.4474	0.026512	0.026512
171	1712	1712	25.5211	0.0149072	0.0149072
172	1778	1778	96.5677	0.0543125	0.0543125
173	10224	10224	437.697	0.0428107	0.0428107
174	2794	2794	140.942	0.0504445	0.0504445
175	776	776	2.78238	0.00358554	0.00358554
176	3753	3753	44.614	0.0118875	0.0118875
177	3969	3969	127.078	0.0320176	0.0320176
178	4946	4946	113.214	0.02289	0.02289
179	6399	6399	257.178	0.0401903	0.0401903
180	7161	7161	150.152	0.0209681	0.0209681
181	1517	1517	60.6366	0.0399714	0.0399714
182	2759	2759	364.491	0.13211	0.13211
183	2367	2367	10.218	0.00431687	0.00431687
184	604	604	0	0	0
185	809	809	10.362	0.0128083	0.0128083
186	1206	1206	32.3331	0.0268102	0.0268102
187	2380	2380	21.1077	0.00886877	0.00886877
188	934	934	3.45398	0.00369806	0.00369806
189	735	735	20.1482	0.0274126	0.0274126
190	1603	1603	7.67552	0.00478822	0.00478822
191	585	585	30.4622	0.0520722	0.0520722
192	845	845	21.1077	0.0249795	0.0249795
193	2857	2857	0	0	0
194	1218	1218	19.7645	0.016227	0.016227
195	1078	1078	18.7571	0.0173999	0.0173999
196	1120	1120	35.4993	0.0316958	0.0316958
197	1778	1778	141.038	0.0793238	0.0793238
198	1196	1196	20.1483	0.0168464	0.0168464
199	1568	1568	61.788	0.0394056	0.0394056
200	2855	2855	62.3636	0.0218436	0.0218436
201	290	290	0	0	0
202	2057	2057	100.981	0.0490914	0.0490914
203	1182	1182	28.7832	0.0243513	0.0243513
204	1041	1041	43.8464	0.0421195	0.0421195
205	794	794	7.67552	0.0096669	0.0096669
206	802	802	26.1447	0.0325994	0.0325994
207	708	708	0	0	0
208	2179	2179	0	0	0
209	687	687	7.67552	0.0111725	0.0111725
210	559	559	34.8277	0.0623036	0.0623036
211	1649	1649	21.1077	0.0128003	0.0128003
212	544	544	0	0	0
213	1138	1138	56.607	0.0497425	0.0497425
214	518	518	0	0	0
215	1201	1201	12.5687	0.0104652	0.0104652
216	682	682	13.2403	0.0194139	0.0194139
217	1248	1248	198.22	0.15883	0.15883
218	687	687	9.83426	0.0143148	0.0143148
219	1205	1205	14.3916	0.0119432	0.0119432
220	924	924	14.3916	0.0155753	0.0155753
221	1431	1431	28.7832	0.0201141	0.0201141
222	912	912	7.67552	0.00841614	0.00841614
223	585	585	17.222	0.0294392	0.0294392
224	823	823	13.4322	0.016321	0.016321
225	1426	1426	0	0	0
226	640	640	17.9895	0.0281086	0.0281086
227	974	974	32.573	0.0334425	0.0334425
228	1396	1396	48.9794	0.0350856	0.0350856
229	1113	1113	23.2664	0.0209043	0.0209043
230	663	663	3.07021	0.00463078	0.00463078
231	2485	2485	52.2895	0.0210421	0.0210421
